2	[(440,110)(413,117)] [(460,110)(480,110)(500,110)]	null null
2	[(440,110)(413,117)] [(460,110)(480,110)(500,110)]	null null
2	[(440,110)(413,117)] [(460,110)(480,110)(500,110)]	null null
3	[(433,117)(406,124)] [(460,110)(480,110)(500,110)]	null null
3	[(433,117)(406,124)] [(460,110)(480,110)(500,110)]	null null
3	[(433,117)(406,124)] [(460,110)(480,110)(500,110)]	null null
4	[(426,124)(399,131)] [(460,110)(480,110)(500,110)]	null null
4	[(426,124)(399,131)] [(460,110)(480,110)(500,110)]	null null
4	[(426,124)(399,131)] [(460,110)(480,110)(500,110)]	null null
5	[(419,131)(392,138)] [(460,110)(480,110)(500,110)]	null null
5	[(419,131)(392,138)] [(460,110)(480,110)(500,110)]	null null
5	[(419,131)(392,138)] [(460,110)(480,110)(500,110)]	null null
6	[(412,138)(385,145)] [(460,110)(480,110)(500,110)]	null null
6	[(412,138)(385,145)] [(460,110)(480,110)(500,110)]	null null
6	[(412,138)(385,145)] [(460,110)(480,110)(500,110)]	null null
7	[(405,145)(375,146)] [(460,110)(480,110)(500,110)]	null null
7	[(405,145)(375,146)] [(460,110)(480,110)(500,110)]	null null
7	[(405,145)(375,146)] [(460,110)(480,110)(500,110)]	null null
8	[(395,146)(365,146)] [(460,110)(480,110)(500,110)]	null null
8	[(395,146)(364,146)] [(460,110)(480,110)(500,110)]	null null
8	[(395,146)(364,146)] [(460,110)(480,110)(500,110)]	null null
2	[(413,117)(440,110)] [(480,110)(460,110)(500,110)]	null null
2	[(413,117)(440,110)] [(480,110)(460,110)(500,110)]	null null
2	[(413,117)(440,110)] [(480,110)(460,110)(500,110)]	null null
3	[(406,124)(433,117)] [(480,110)(460,110)(500,110)]	null null
3	[(406,124)(433,117)] [(480,110)(460,110)(500,110)]	null null
3	[(406,124)(433,117)] [(480,110)(460,110)(500,110)]	null null
4	[(399,131)(426,124)] [(480,110)(460,110)(500,110)]	null null
4	[(399,131)(426,124)] [(480,110)(460,110)(500,110)]	null null
4	[(399,131)(426,124)] [(480,110)(460,110)(500,110)]	null null
5	[(392,138)(419,131)] [(480,110)(460,110)(500,110)]	null null
5	[(392,138)(419,131)] [(480,110)(460,110)(500,110)]	null null
5	[(392,138)(419,131)] [(480,110)(460,110)(500,110)]	null null
6	[(385,145)(412,138)] [(480,110)(460,110)(500,110)]	null null
6	[(385,145)(412,138)] [(480,110)(460,110)(500,110)]	null null
6	[(385,145)(412,138)] [(480,110)(460,110)(500,110)]	null null
7	[(375,146)(405,145)] [(480,110)(460,110)(500,110)]	null null
