Total nodes: 39   Frontiers: 11   Edges: 39
Nodes degrees
   [546,280]    7
   [546,270]    5
   [544,251]    4
   [549,287]    3
   [530,203]    2
   [553,187]    2
   [530,237]    2
   [523,254]    2
   [511,232]    2
   [518,239]    2
   [552,240]    2
   [548,241]    2
   [538,241]    2
   [522,208]    2
   [546,260]    2
   [546,194]    2
   [537,244]    2
   [555,245]    2
   [522,247]    2
   [530,247]    2
   [510,223]    2
   [536,231]    2
   [526,231]    2
   [515,215]    2
   [554,249]    2
   [545,233]    2
   (557,277)    2
   [539,201]    2
   (231,304)    1
   (569,387)    1
   (436,374)    1
   (265,265)    1
   (461,331)    1
   (426,243)    1
   [560,180]    1
   (331,360)    1
   (457,390)    1
   (366,252)    1
   (471,414)    1
Max: 7   Min: 1   Avg: 2

Closeness centrality:
   [536,231]    1
   [545,233]    0,998
   [526,231]    0,997
   [530,237]    0,991
   [552,240]    0,99
   [537,244]    0,978
   [554,249]    0,977
   [555,245]    0,97
   [544,251]    0,96
   [548,241]    0,951
   [546,260]    0,931
   [538,241]    0,924
   [546,270]    0,895
   [530,247]    0,894
   [523,254]    0,861
   [546,280]    0,844
   [522,247]    0,835
   (557,277)    0,831
   [549,287]    0,816
   [518,239]    0,801
   [511,232]    0,762
   [510,223]    0,725
   [515,215]    0,687
   [522,208]    0,646
   [530,203]    0,608
   [539,201]    0,572
   [546,194]    0,533
   [553,187]    0,496
   [560,180]    0,46
   (569,387)    0,335
   (461,331)    0,294
   (457,390)    0,238
   (436,374)    0,236
   (471,414)    0,208
   (426,243)    0,194
   (366,252)    0,185
   (331,360)    0,108
   (265,265)    0,049
   (231,304)    0

Betweenness centrality:
   [544,251]    1
   [536,231]    0,97
   [526,231]    0,968
   [545,233]    0,968
   [530,237]    0,96
   [552,240]    0,96
   [537,244]    0,946
   [554,249]    0,946
   [555,245]    0,927
   [548,241]    0,903
   [538,241]    0,874
   [546,270]    0,871
   [546,260]    0,839
   [530,247]    0,839
   [523,254]    0,798
   [522,247]    0,753
   [518,239]    0,702
   [511,232]    0,645
   [546,280]    0,632
   [510,223]    0,583
   [515,215]    0,516
   [522,208]    0,444
   [530,203]    0,366
   [539,201]    0,282
   [546,194]    0,194
   (557,277)    0,194
   [553,187]    0,099
   [549,287]    0,099
   (231,304)    0
   (569,387)    0
   (436,374)    0
   (265,265)    0
   (461,331)    0
   (426,243)    0
   [560,180]    0
   (331,360)    0
   (457,390)    0
   (366,252)    0
   (471,414)    0
