Total nodes: 41   Frontiers: 13   Edges: 47
Nodes degrees
   (593,387)    8
   [534,288]    6
   [561,330]    6
   [546,317]    5
   [539,310]    4
   [554,287]    3
   [544,288]    3
   [554,323]    3
   [527,295]    3
   [530,301]    3
   [532,303]    3
   [530,281]    2
   [543,315]    2
   [543,187]    2
   [550,322]    2
   [530,291]    2
   [522,208]    2
   [528,242]    2
   [530,261]    2
   [517,226]    2
   [557,329]    2
   [536,194]    2
   [530,271]    2
   [536,308]    2
   [517,216]    2
   [529,201]    2
   [530,251]    2
   [521,235]    2
   (231,304)    1
   (480,409)    1
   (595,424)    1
   (398,243)    1
   (450,426)    1
   [550,180]    1
   (437,359)    1
   (331,360)    1
   (265,264)    1
   (457,390)    1
   (366,252)    1
   (602,376)    1
   (634,312)    1
Max: 8   Min: 1   Avg: 2

Closeness centrality:
   [561,330]    1
   [557,329]    0,999
   (593,387)    0,992
   [550,322]    0,99
   [543,315]    0,977
   [536,308]    0,958
   [534,288]    0,956
   [544,288]    0,956
   [546,317]    0,954
   [539,310]    0,952
   [527,295]    0,95
   [554,323]    0,95
   [532,303]    0,95
   [530,301]    0,936
   [530,291]    0,904
   [554,287]    0,869
   [530,281]    0,869
   [530,271]    0,831
   [530,261]    0,792
   [530,251]    0,752
   [528,242]    0,714
   [521,235]    0,674
   [517,226]    0,634
   [517,216]    0,594
   [522,208]    0,558
   (602,376)    0,548
   [529,201]    0,52
   [536,194]    0,484
   [543,187]    0,45
   [550,180]    0,416
   (595,424)    0,385
   (437,359)    0,325
   (457,390)    0,317
   (480,409)    0,281
   (634,312)    0,275
   (450,426)    0,24
   (398,243)    0,166
   (366,252)    0,133
   (331,360)    0,073
   (265,264)    0,028
   (231,304)    0

Betweenness centrality:
   (593,387)    1
   [561,330]    0,93
   [557,329]    0,818
   [550,322]    0,811
   [543,315]    0,801
   [530,301]    0,797
   [536,308]    0,787
   [530,291]    0,719
   [530,281]    0,689
   [530,271]    0,654
   [530,261]    0,615
   [530,251]    0,572
   [528,242]    0,525
   [521,235]    0,473
   [517,226]    0,418
   [517,216]    0,359
   [522,208]    0,295
   [534,288]    0,234
   [544,288]    0,227
   [529,201]    0,227
   [546,317]    0,158
   [554,287]    0,158
   [536,194]    0,156
   [543,187]    0,08
   [539,310]    0,08
   (231,304)    0
   (480,409)    0
   [554,323]    0
   (595,424)    0
   [527,295]    0
   (398,243)    0
   (450,426)    0
   [550,180]    0
   [532,303]    0
   (437,359)    0
   (331,360)    0
   (265,264)    0
   (457,390)    0
   (366,252)    0
   (602,376)    0
   (634,312)    0
