2   [[570,180]]   [54.0]
2   [[570,180]]   [54.0]
2   [[130,175]]   [114.0]
2   [[130,175]]   [114.0]
10   [[131,229]]   [331.0]
12   [[146,146]]   [1415.0]
15   [[146,146]]   [2296.0]
15   [[146,146]]   [2296.0]
16   [[146,146]]   [2296.0]
20   [[146,146]]   [2636.0]
22   [[146,146]]   [2733.0]
23   [[146,146]]   [2733.0]
2   [[130,250]]   [102.0]
2   [[130,250]]   [102.0]
2   [[130,250]]   [102.0]
3   [[130,249]]   [779.0]
4   [[130,249]]   [779.0]
5   [[130,249]]   [779.0]
6   [[130,249]]   [779.0]
7   [[130,249]]   [825.0]
8   [[130,249]]   [902.0]
9   [[130,249]]   [902.0]
11   [[130,249]]   [859.0]
12   [[130,249]]   [859.0]
12   [[152,132]]   [699.0]
16   [[152,132]]   [1097.0]
22   [[152,132]]   [1197.0]
26   [[192,132]]   [1658.0]
2   [[390,50]]   [63.0]
2   [[390,50]]   [63.0]
2   [[286,257]]   [589.0]
3   [[286,257]]   [649.0]
4   [[286,257]]   [939.0]
5   [[286,257]]   [939.0]
6   [[286,257]]   [1068.0]
7   [[286,257]]   [1068.0]
8   [[286,257]]   [1068.0]
9   [[286,257]]   [1068.0]
10   [[436,85]]   [1543.0]
12   [[436,73]]   [2831.0]
13   [[436,83]]   [3421.0]
14   [[436,83]]   [4234.0]
15   [[415,136]]   [5305.0]
20   [[425,186]]   [6602.0]
26   [[436,81]]   [7592.0]
36   [[436,81]]   [7845.0]
39   [[436,81]]   [7845.0]
40   [[436,81]]   [7845.0]
44   [[425,186]]   [8526.0]
54   [[425,186]]   [9383.0]
60   [[425,127]]   [10845.0]
66   [[425,127]]   [11771.0]
67   [[425,127]]   [11771.0]
71   [[425,127]]   [11956.0]
73   [[425,127]]   [11956.0]
74   [[425,127]]   [12209.0]
78   [[425,127]]   [12555.0]
80   [[425,127]]   [12555.0]
81   [[425,127]]   [12814.0]
85   [[305,244]]   [13080.0]
95   [[305,244]]   [14840.0]
101   [[305,244]]   [15314.0]
102   [[305,244]]   [15314.0]
106   [[305,244]]   [16786.0]
108   [[305,244]]   [16786.0]
109   [[305,244]]   [16786.0]
113   [[425,127]]   [15270.0]
123   [[363,122]]   [20961.0]
2   [[490,110]]   [66.0]
3   [[440,120]]   [72.0]
4   [[440,120]]   [72.0]
5   [[440,120]]   [72.0]
9   [[440,120]]   [72.0]
9   [[491,172]]   [210.0]
12   [[365,137]]   [222.0]
2   [[490,110]]   [69.0]
2   [[490,110]]   [69.0]
2   [[490,110]]   [69.0]
3   [[401,119]]   [107.0]
3   [[401,119]]   [107.0]
12   [[511,195]]   [1154.0]
