Team size 2	103.06603504571174	39.246661123204184
Team size 3	123.17337884972173	40.35713996289423
Team size 4	122.30535492170016	39.59615036353464
Team size 5	146.40500414949167	39.488055125034315
Team size 6	115.24287022443886	43.24200758104732
Team size 7	152.54503669678718	48.27512409638551
Team size 8	129.1476400528885	41.937507485760754
Team size 9	139.65972815719198	44.257010167874725
Team size 10	100.28611217782381	46.856440927175235
Team size 11	139.57767400862073	45.419317974137876

Environment 1;127.14088342843763;42.86754148070488

Team size 2	83.00451447072074	47.81985678490993
Team size 3	67.02072848172237	47.8016760260148
Team size 4	90.83890822822819	49.508242642642635
Team size 5	139.95518198254368	51.82644145885285
Team size 6	119.66982980522806	50.95002014351608
Team size 7	102.04081166666667	51.85912969512187
Team size 8	124.85495371811109	54.14474783788665
Team size 9	107.1185190809968	52.98673417445477
Team size 10	111.30541068236003	54.729482181168
Team size 11	108.62727032812772	56.64847631163356

Environment 2;105.44361284447055;51.82748072562011

Team size 2	239.60771828729284	45.57512027624309
Team size 3	107.08260368412351	46.1002153477614
Team size 4	197.45042942486074	44.02665161410013
Team size 5	172.14798111888112	52.12494623154621
Team size 6	167.37768126684622	56.457772749326104
Team size 7	144.26179447206795	51.041592249195645
Team size 8	148.77590279755853	51.58514397253302
Team size 9	152.09170282091097	51.74567523291924
Team size 10	142.19083631202167	54.66488538632433
Team size 11	141.76058457598185	54.5750223107569

Environment 3;161.2747234760546;50.7897025370706

Team size 2	345.9703972088547	48.461380606352265
Team size 3	256.0712490353113	60.375235857298904
Team size 4	224.26345628238337	57.49560233160623
Team size 5	233.4851436626282	55.83578685927305
Team size 6	210.81480164893617	57.13370968085104
Team size 7	197.57245567362426	55.055273244781745
Team size 8	199.7485935695032	57.51504740084712
Team size 9	197.4895160443168	62.499189208042665
Team size 10	208.19439426523303	62.54531606929503
Team size 11	186.85060591397846	61.89856643625188

Environment 4;226.04606133047702;57.881510769459986

Team size 2	113.65088440231084	39.176204369722974
Team size 3	76.59021299710025	41.101110977630434
Team size 4	99.36902366728887	41.85918087533704
Team size 5	98.05100168583587	42.07363354340627
Team size 6	164.89684295577834	40.447090054249486
Team size 7	223.26921453179403	46.81474434671063
Team size 8	112.29436447397812	47.43735605316052
Team size 9	167.58807306425044	46.597311499176264
Team size 10	115.45569284184762	44.641544794534454
Team size 11	168.42899845147957	45.177087198898825

Environment 5;133.9594309071664;43.532526371282685

Team size 2	129.8186350123864	35.25348342967245
Team size 3	145.03383511904767	40.52982328571429
Team size 4	137.16498891362423	38.14335062333035
Team size 5	142.34927726939972	41.21178411420203
Team size 6	153.35811290944122	41.72060073217726
Team size 7	153.62704723904523	43.67298268614179
Team size 8	123.6041563611491	49.30382683994526
Team size 9	162.4316006984127	43.6204491111111
Team size 10	153.56811323407783	48.5912577060932
Team size 11	143.4500784034447	47.6564972176217

Environment 6;144.44058451600287;42.97040557460094

