Total nodes: 31   Frontiers: 3   Edges: 30
Nodes degrees
   [324,135]    4
   [293,114]    2
   [303,114]    2
   [283,114]    2
   [212,132]    2
   [202,132]    2
   [192,132]    2
   [126,175]    2
   [182,132]    2
   [234,112]    2
   [172,132]    2
   [244,112]    2
   [162,132]    2
   [254,112]    2
   [152,132]    2
   [122,157]    2
   [142,132]    2
   [132,132]    2
   [317,128]    2
   [264,112]    2
   [274,112]    2
   [124,138]    2
   [310,121]    2
   [219,125]    2
   [122,167]    2
   [122,147]    2
   [226,118]    2
   [130,180]    1
   (520,109)    1
   (343,191)    1
   (481,186)    1
Max: 4   Min: 1   Avg: 1

Closeness centrality:
   [219,125]    1
   [212,132]    0,995
   [226,118]    0,995
   [202,132]    0,981
   [234,112]    0,981
   [192,132]    0,957
   [244,112]    0,957
   [182,132]    0,925
   [254,112]    0,925
   [172,132]    0,886
   [264,112]    0,886
   [162,132]    0,842
   [274,112]    0,842
   [283,114]    0,797
   [152,132]    0,794
   [293,114]    0,746
   [142,132]    0,743
   [303,114]    0,693
   [132,132]    0,69
   [310,121]    0,639
   [124,138]    0,636
   [122,147]    0,587
   [317,128]    0,586
   [324,135]    0,534
   [122,157]    0,534
   [122,167]    0,483
   [126,175]    0,439
   [130,180]    0,408
   (343,191)    0,274
   (481,186)    0,018
   (520,109)    0

Betweenness centrality:
   [219,125]    1
   [212,132]    0,996
   [226,118]    0,996
   [202,132]    0,982
   [234,112]    0,982
   [192,132]    0,96
   [244,112]    0,96
   [182,132]    0,929
   [254,112]    0,929
   [172,132]    0,889
   [264,112]    0,889
   [162,132]    0,84
   [274,112]    0,84
   [283,114]    0,782
   [152,132]    0,782
   [293,114]    0,716
   [142,132]    0,716
   [303,114]    0,64
   [132,132]    0,64
   [124,138]    0,556
   [310,121]    0,556
   [317,128]    0,462
   [122,147]    0,462
   [324,135]    0,373
   [122,157]    0,36
   [122,167]    0,249
   [126,175]    0,129
   [130,180]    0
   (520,109)    0
   (343,191)    0
   (481,186)    0
