Total nodes: 68   Frontiers: 7   Edges: 229
Nodes degrees
   (319,75)    52
   (235,157)    52
   (302,391)    26
   [476,270]    20
   (447,490)    15
   [486,270]    9
   [466,270]    9
   [456,270]    9
   [493,277]    8
   [446,270]    8
   [500,284]    7
   (677,355)    7
   [496,270]    7
   [497,270]    7
   (604,436)    7
   [505,274]    6
   [465,271]    6
   [487,270]    6
   [475,270]    6
   [477,270]    6
   [473,267]    6
   [505,266]    6
   [466,260]    6
   [488,297]    5
   [481,290]    5
   [484,288]    5
   [476,282]    5
   [480,279]    5
   [476,272]    5
   [477,267]    5
   [474,268]    5
   [462,251]    4
   [456,215]    4
   [490,247]    4
   [480,299]    4
   [449,208]    4
   [476,290]    4
   [497,240]    4
   [476,291]    4
   [490,284]    4
   [476,281]    4
   [442,201]    4
   [476,280]    4
   [483,277]    4
   [504,233]    4
   [476,271]    4
   (270,334)    4
   [439,192]    4
   [501,226]    4
   [511,226]    4
   [481,226]    4
   [491,226]    4
   [471,226]    4
   [479,262]    4
   [469,258]    4
   [463,222]    4
   [483,254]    4
   [459,253]    4
   [497,291]    3
   [439,152]    2
   [439,182]    2
   [439,142]    2
   [427,117]    2
   [439,172]    2
   [439,132]    2
   [439,162]    2
   [434,124]    2
   [420,110]    1
Max: 52   Min: 1   Avg: 6

Closeness centrality:
   [476,270]    1
   [477,270]    0,986
   [476,271]    0,986
   [475,270]    0,985
   [476,272]    0,971
   [479,262]    0,963
   [477,267]    0,954
   [473,267]    0,945
   [483,254]    0,923
   [474,268]    0,915
   [486,270]    0,884
   [466,270]    0,882
   [490,247]    0,876
   [480,279]    0,869
   [483,277]    0,866
   [476,280]    0,865
   [465,271]    0,859
   [487,270]    0,858
   [476,281]    0,854
   [476,282]    0,845
   [497,240]    0,831
   [466,260]    0,825
   [469,258]    0,822
   [504,233]    0,786
   [456,270]    0,779
   [493,277]    0,779
   [496,270]    0,776
   [484,288]    0,762
   [497,270]    0,757
   [476,290]    0,756
   [490,284]    0,754
   [476,291]    0,746
   [481,290]    0,746
   [511,226]    0,744
   [462,251]    0,725
   [459,253]    0,722
   [501,226]    0,702
   [446,270]    0,691
   [500,284]    0,689
   [505,274]    0,687
   [505,266]    0,686
   [488,297]    0,673
   [480,299]    0,667
   [491,226]    0,661
   [497,291]    0,659
   [481,226]    0,62
   [471,226]    0,58
   [463,222]    0,546
   [456,215]    0,509
   [449,208]    0,474
   [442,201]    0,44
   [439,192]    0,408
   [439,182]    0,374
   [439,172]    0,342
   [439,162]    0,312
   [439,152]    0,283
   [439,142]    0,256
   [439,132]    0,231
   [434,124]    0,209
   [427,117]    0,187
   [420,110]    0,166
   (319,75)    0,053
   (604,436)    0,048
   (235,157)    0,041
   (302,391)    0,037
   (447,490)    0,034
   (270,334)    0,027
   (677,355)    0

Betweenness centrality:
   [476,270]    1
   [479,262]    0,563
   [483,254]    0,551
   [490,247]    0,538
   [497,240]    0,524
   [504,233]    0,508
   [511,226]    0,493
   [501,226]    0,476
   [491,226]    0,459
   [481,226]    0,44
   [471,226]    0,421
   [463,222]    0,4
   [456,215]    0,378
   [449,208]    0,354
   [442,201]    0,33
   [439,192]    0,304
   [439,182]    0,275
   [439,172]    0,244
   [439,162]    0,213
   [486,270]    0,196
   [439,152]    0,18
   [473,267]    0,155
   [466,270]    0,154
   [439,142]    0,147
   [439,132]    0,112
   [456,270]    0,085
   [483,277]    0,076
   [434,124]    0,076
   [476,280]    0,073
   [476,271]    0,073
   [496,270]    0,072
   [480,279]    0,072
   [476,272]    0,072
   [466,260]    0,07
   [477,270]    0,068
   [493,277]    0,061
   [446,270]    0,051
   [427,117]    0,038
   [490,284]    0,038
   [476,290]    0,037
   [476,281]    0,037
   [484,288]    0,037
   [476,282]    0,037
   [477,267]    0,035
   [475,270]    0,035
   [487,270]    0,034
   [500,284]    0,024
   [469,258]    0,016
   [462,251]    0,013
   [465,271]    0,006
   [497,270]    0,003
   [474,268]    0,003
   [505,274]    0,002
   [480,299]    0,002
   [488,297]    0,002
   [476,291]    0,002
   [481,290]    0,002
   [505,266]    0,001
   [497,291]    0
   (447,490)    0
   (677,355)    0
   (270,334)    0
   (302,391)    0
   [420,110]    0
   (604,436)    0
   (319,75)    0
   [459,253]    0
   (235,157)    0
