Total nodes: 71   Frontiers: 9   Edges: 93
Nodes degrees
   (68,356)    18
   [585,422]    10
   [578,415]    6
   [571,408]    5
   [570,398]    4
   (362,424)    4
   [570,388]    3
   [567,338]    3
   [572,346]    3
   (662,237)    3
   [572,356]    3
   [554,242]    3
   [572,366]    3
   [601,367]    3
   [591,367]    3
   [581,367]    3
   [611,366]    3
   [581,366]    3
   [591,366]    3
   [601,366]    3
   [571,368]    3
   [570,378]    3
   [523,187]    2
   [546,317]    2
   [527,255]    2
   [553,324]    2
   [522,227]    2
   [560,331]    2
   [527,265]    2
   [517,228]    2
   [522,197]    2
   [518,231]    2
   [539,231]    2
   [529,231]    2
   [527,275]    2
   (657,274)    2
   [527,234]    2
   [555,278]    2
   [527,235]    2
   [547,235]    2
   [527,285]    2
   [555,286]    2
   [554,287]    2
   [536,288]    2
   [546,288]    2
   [498,231]    2
   [508,231]    2
   [488,231]    2
   [522,207]    2
   [478,231]    2
   [534,241]    2
   [544,242]    2
   [547,294]    2
   [537,295]    2
   [527,295]    2
   [507,228]    2
   [497,228]    2
   [487,228]    2
   [477,228]    2
   [469,228]    2
   [527,245]    2
   [534,302]    2
   [541,309]    2
   [522,217]    2
   (89,242)    1
   (673,405)    1
   (679,300)    1
   (97,405)    1
   [530,180]    1
   [556,251]    1
   (662,443)    1
Max: 18   Min: 1   Avg: 2
Degree computed in 1 ms

Closeness centrality:
   [560,331]    0,00482
   [567,338]    0,00476
   [572,346]    0,0047
   [572,356]    0,00463
   [572,366]    0,00455
   [581,366]    0,00448
   [591,366]    0,0044
   [601,366]    0,00432
   [611,366]    0,00423
   [601,367]    0,00415
   [591,367]    0,00406
   [581,367]    0,00398
   [571,368]    0,00389
   [570,378]    0,0038
   [570,388]    0,00371
   [570,398]    0,00362
   [571,408]    0,00352
   [578,415]    0,00343
   (97,405)    0,00334
   [585,422]    0,00334
   (662,443)    0,00232
   (673,405)    0,00215
   (657,274)    0,00203
   (662,237)    0,00196
   (679,300)    0,00192
   (362,424)    0,00138
   (68,356)    0,00136
   (89,242)    0,00105
Closeness computed in 669 ms

Betweenness centrality:
   [560,331]    1231
   [567,338]    1214
   [572,346]    1152
   [572,356]    1129
   [572,366]    1104
   [581,366]    1078
   [591,366]    1052
   [601,366]    1021
   [611,366]    988
   [601,367]    954
   [591,367]    919
   [581,367]    880
   [571,368]    840
   [570,378]    811
   [570,388]    766
   [570,398]    719
   [571,408]    619
   [578,415]    513
   [585,422]    405
   (68,356)    0
   (662,237)    0
   (89,242)    0
   (679,300)    0
   (362,424)    0
   (97,405)    0
   (673,405)    0
   (657,274)    0
   (662,443)    0
Betweenness computed in 15 ms
