Total nodes: 77   Frontiers: 15   Edges: 294
Nodes degrees
   (256,185)    39
   (273,152)    35
   (259,87)    35
   (192,163)    34
   [419,90]    17
   (181,254)    17
   [409,90]    16
   [429,90]    16
   [439,89]    16
   [446,82]    14
   (228,252)    13
   [446,97]    12
   [437,94]    12
   (134,254)    12
   (344,504)    11
   [476,98]    11
   [466,97]    11
   [456,97]    11
   [486,98]    10
   (420,512)    10
   [494,102]    9
   [501,95]    8
   [508,88]    7
   (289,489)    7
   [507,86]    7
   [515,81]    7
   [500,93]    7
   [575,91]    6
   [558,93]    6
   [568,94]    6
   [587,97]    6
   [577,97]    6
   [538,97]    6
   [528,97]    6
   [518,97]    6
   [568,98]    6
   [558,98]    6
   [548,98]    6
   [577,82]    6
   [557,82]    6
   [567,82]    6
   [582,84]    6
   [508,97]    6
   [550,89]    6
   (102,294)    5
   [597,97]    5
   (93,257)    5
   (240,109)    5
   [625,125]    3
   [611,111]    3
   (285,70)    3
   [618,118]    3
   [604,104]    3
   [639,126]    2
   [649,126]    2
   [609,127]    2
   [645,127]    2
   [709,130]    2
   [682,128]    2
   [692,128]    2
   [702,129]    2
   [617,131]    2
   [627,131]    2
   [637,131]    2
   [632,132]    2
   [668,114]    2
   [685,115]    2
   [675,115]    2
   [665,115]    2
   [695,116]    2
   (357,80)    2
   [656,119]    2
   [675,121]    2
   [662,121]    2
   [702,123]    2
   [653,123]    2
   [611,127]    1
Max: 39   Min: 1   Avg: 7
Degree computed in 0 ms

Closeness centrality:
   [568,98]    0.00416
   [575,91]    0.00416
   [558,98]    0.00416
   [582,84]    0.00416
   [548,98]    0.00415
   [577,82]    0.00415
   [538,97]    0.00414
   [567,82]    0.00414
   [528,97]    0.00412
   [557,82]    0.00412
   [550,89]    0.00411
   [518,97]    0.0041
   [508,97]    0.00408
   [558,93]    0.00408
   [500,93]    0.00406
   [568,94]    0.00405
   [577,97]    0.00401
   [507,86]    0.00401
   [587,97]    0.00398
   [515,81]    0.00395
   [597,97]    0.00394
   [508,88]    0.00391
   [604,104]    0.0039
   [501,95]    0.00387
   [611,111]    0.00385
   [494,102]    0.00383
   [618,118]    0.0038
   [486,98]    0.00378
   [625,125]    0.00375
   [476,98]    0.00373
   [632,132]    0.0037
   [466,97]    0.00367
   [456,97]    0.00361
   [446,97]    0.00355
   [437,94]    0.00348
   [439,89]    0.00344
   [429,90]    0.00336
   [446,82]    0.00332
   [419,90]    0.00329
   [409,90]    0.00322
   (357,80)    0.0029
   (259,87)    0.00243
   (256,185)    0.00222
   (273,152)    0.0022
   (285,70)    0.0021
   (240,109)    0.00201
   (192,163)    0.00184
   (228,252)    0.00155
   (181,254)    0.0015
   (134,254)    0.00135
   (102,294)    0.00128
   (93,257)    0.00127
   (420,512)    0.00099
   (344,504)    0.00095
   (289,489)    0.00085
Closeness computed in 573131 ms

Betweenness centrality:
   [568,98]    1396
   [575,91]    1395
   [558,98]    1395
   [582,84]    1393
   [548,98]    1392
   [577,82]    1390
   [538,97]    1387
   [567,82]    1385
   [528,97]    1380
   [557,82]    1378
   [597,97]    1373
   [518,97]    1371
   [550,89]    1369
   [508,97]    1360
   [587,97]    1354,33333
   [558,93]    1353
   [604,104]    1352
   [500,93]    1349,5
   [568,94]    1339
   [577,97]    1333,16667
   [611,111]    1326,5
   [618,118]    1300
   [625,125]    1295
   [632,132]    1264
   [507,86]    1247
   [515,81]    1204
   [508,88]    1180
   [501,95]    1154
   [494,102]    1104,5
   [486,98]    1005
   [476,98]    928
   [466,97]    842
   [456,97]    807
   [446,97]    785
   [437,94]    641
   [439,89]    609
   [429,90]    509
   [409,90]    497
   [419,90]    460
   [446,82]    76
   (102,294)    0
   (344,504)    0
   (256,185)    0
   (273,152)    0
   (259,87)    0
   (289,489)    0
   (285,70)    0
   (93,257)    0
   (192,163)    0
   (357,80)    0
   (240,109)    0
   (134,254)    0
   (228,252)    0
   (181,254)    0
   (420,512)    0
Betweenness computed in 30 ms
