Total nodes: 54   Frontiers: 27   Edges: 55
Nodes degrees
   [205,262]    18
   [198,269]    10
   [156,197]    4
   [198,249]    3
   (251,280)    3
   [174,219]    3
   [198,259]    3
   [167,212]    2
   [96,174]    2
   [160,205]    2
   [103,181]    2
   [95,211]    2
   [95,181]    2
   [195,240]    2
   [95,191]    2
   [146,197]    2
   [136,197]    2
   [84,226]    2
   [188,233]    2
   [110,188]    2
   [91,219]    2
   [77,233]    2
   [95,201]    2
   [126,197]    2
   [181,226]    2
   [117,195]    2
   [70,240]    1
   (285,150)    1
   (335,366)    1
   (244,509)    1
   (306,304)    1
   (288,175)    1
   (276,425)    1
   (276,69)    1
   (252,481)    1
   (363,283)    1
   (256,350)    1
   (329,139)    1
   (321,477)    1
   (257,48)    1
   [166,198]    1
   (348,344)    1
   (248,345)    1
   (296,229)    1
   (257,229)    1
   (363,463)    1
   (342,197)    1
   (325,260)    1
   (382,262)    1
   (316,513)    1
   (262,520)    1
   (253,458)    1
   (239,158)    1
   (287,525)    1
Max: 18   Min: 1   Avg: 2

Closeness centrality:
   [198,249]    1
   [198,259]    1
   (251,280)    0,999
   [195,240]    0,994
   [205,262]    0,992
   [198,269]    0,986
   [188,233]    0,984
   [181,226]    0,97
   (256,350)    0,958
   [174,219]    0,954
   [167,212]    0,932
   [160,205]    0,908
   [156,197]    0,884
   [146,197]    0,85
   [136,197]    0,816
   [166,198]    0,813
   [126,197]    0,78
   [117,195]    0,747
   [110,188]    0,711
   [103,181]    0,675
   [96,174]    0,64
   [95,181]    0,615
   [95,191]    0,579
   [95,201]    0,544
   (257,229)    0,519
   [95,211]    0,51
   [91,219]    0,48
   (248,345)    0,455
   [84,226]    0,448
   [77,233]    0,417
   (296,229)    0,397
   [70,240]    0,387
   (288,175)    0,375
   (306,304)    0,36
   (325,260)    0,345
   (239,158)    0,259
   (285,150)    0,248
   (329,139)    0,247
   (363,283)    0,246
   (342,197)    0,236
   (382,262)    0,221
   (276,425)    0,213
   (257,48)    0,171
   (335,366)    0,145
   (253,458)    0,142
   (276,69)    0,132
   (348,344)    0,121
   (252,481)    0,078
   (244,509)    0,07
   (262,520)    0,047
   (321,477)    0,046
   (287,525)    0,02
   (363,463)    0,006
   (316,513)    0

Betweenness centrality:
   (251,280)    1
   [198,249]    0,87
   [205,262]    0,852
   [198,259]    0,84
   [195,240]    0,833
   [174,219]    0,828
   [188,233]    0,825
   [181,226]    0,816
   [167,212]    0,773
   [156,197]    0,769
   [160,205]    0,754
   [146,197]    0,653
   [136,197]    0,622
   [126,197]    0,589
   [117,195]    0,553
   [110,188]    0,514
   [103,181]    0,474
   [96,174]    0,431
   [198,269]    0,41
   [95,181]    0,385
   [95,191]    0,337
   [95,201]    0,287
   [95,211]    0,234
   [91,219]    0,179
   [84,226]    0,122
   [77,233]    0,062
   [70,240]    0
   (285,150)    0
   (335,366)    0
   (244,509)    0
   (306,304)    0
   (288,175)    0
   (276,425)    0
   (276,69)    0
   (252,481)    0
   (363,283)    0
   (256,350)    0
   (329,139)    0
   (321,477)    0
   (257,48)    0
   [166,198]    0
   (348,344)    0
   (248,345)    0
   (296,229)    0
   (257,229)    0
   (363,463)    0
   (342,197)    0
   (325,260)    0
   (382,262)    0
   (316,513)    0
   (262,520)    0
   (253,458)    0
   (239,158)    0
   (287,525)    0
