Total nodes: 47   Frontiers: 19   Edges: 51
Nodes degrees
   [164,235]    12
   [171,228]    6
   [154,235]    5
   [146,230]    4
   [164,197]    3
   [132,216]    3
   [84,236]    3
   (353,204)    3
   [96,211]    3
   (268,222)    3
   [140,211]    2
   [130,211]    2
   [158,196]    2
   [148,196]    2
   [138,196]    2
   [128,196]    2
   [97,174]    2
   [96,191]    2
   [155,198]    2
   [77,243]    2
   [96,221]    2
   [111,188]    2
   [96,201]    2
   [148,205]    2
   [91,229]    2
   [139,223]    2
   [96,181]    2
   [104,181]    2
   [118,195]    2
   (256,173)    2
   (292,377)    1
   (296,277)    1
   (172,440)    1
   (293,79)    1
   (175,412)    1
   (254,149)    1
   (140,516)    1
   (291,290)    1
   (263,292)    1
   [70,250]    1
   (221,415)    1
   (266,32)    1
   (285,413)    1
   (119,470)    1
   (308,322)    1
   (271,239)    1
   (259,355)    1
Max: 12   Min: 1   Avg: 2

Closeness centrality:
   [140,211]    1
   [130,211]    0,998
   [148,205]    0,998
   [132,216]    0,994
   [155,198]    0,992
   [164,197]    0,982
   [139,223]    0,98
   [158,196]    0,971
   [146,230]    0,962
   [148,196]    0,949
   [154,235]    0,938
   (256,173)    0,931
   [164,235]    0,925
   [138,196]    0,924
   [128,196]    0,896
   [118,195]    0,865
   [171,228]    0,862
   [111,188]    0,833
   [104,181]    0,8
   [97,174]    0,765
   [96,181]    0,739
   (268,222)    0,738
   [96,191]    0,702
   [96,201]    0,665
   [96,211]    0,627
   [96,221]    0,588
   [91,229]    0,551
   [84,236]    0,514
   [77,243]    0,475
   [70,250]    0,438
   (254,149)    0,38
   (263,292)    0,285
   (271,239)    0,275
   (353,204)    0,244
   (259,355)    0,238
   (296,277)    0,226
   (291,290)    0,201
   (308,322)    0,174
   (175,412)    0,141
   (221,415)    0,128
   (292,377)    0,112
   (285,413)    0,102
   (293,79)    0,078
   (266,32)    0,075
   (172,440)    0,016
   (119,470)    0,011
   (140,516)    0

Betweenness centrality:
   [132,216]    1
   [164,197]    0,989
   [140,211]    0,971
   [130,211]    0,969
   [148,205]    0,969
   [155,198]    0,963
   [139,223]    0,941
   [146,230]    0,925
   [158,196]    0,925
   [164,235]    0,905
   [148,196]    0,905
   [138,196]    0,881
   [128,196]    0,853
   [118,195]    0,822
   [154,235]    0,801
   [111,188]    0,787
   (256,173)    0,771
   [104,181]    0,749
   [97,174]    0,706
   [96,181]    0,661
   [96,191]    0,611
   [96,201]    0,558
   [96,211]    0,512
   [171,228]    0,394
   [96,221]    0,376
   [91,229]    0,308
   [84,236]    0,24
   [77,243]    0,083
   (292,377)    0
   (296,277)    0
   (172,440)    0
   (293,79)    0
   (175,412)    0
   (254,149)    0
   (140,516)    0
   (291,290)    0
   (263,292)    0
   [70,250]    0
   (221,415)    0
   (353,204)    0
   (266,32)    0
   (285,413)    0
   (119,470)    0
   (268,222)    0
   (308,322)    0
   (271,239)    0
   (259,355)    0
