Node    [70,250] -> {[77,243]=9,899  }
Node    [77,243] -> {[84,236]=9,899  [70,250]=9,899  }
Node    [84,236] -> {[91,229]=9,899  [77,243]=9,899  }
Node    [91,229] -> {[96,221]=9,434  [84,236]=9,899  }
Node    [96,221] -> {[91,229]=9,434  [96,211]=10,0  }
Node    [96,211] -> {[96,221]=10,0  [96,201]=10,0  (119,470)=273,255  }
Node    [96,201] -> {[96,211]=10,0  [96,191]=10,0  }
Node    [96,191] -> {[96,201]=10,0  [96,181]=10,0  }
Node    [96,181] -> {[97,174]=7,071  [96,191]=10,0  }
Node    [97,174] -> {[96,181]=7,071  [104,181]=9,899  }
Node    [104,181] -> {[111,188]=9,899  [97,174]=9,899  }
Node    [111,188] -> {[104,181]=9,899  [118,195]=9,899  }
Node    [118,195] -> {[111,188]=9,899  [128,196]=10,05  }
Node    [128,196] -> {[138,196]=10,0  [118,195]=10,05  }
Node    [138,196] -> {[148,196]=10,0  [128,196]=10,0  }
Node    [148,196] -> {[158,196]=10,0  [138,196]=10,0  }
Node    [158,196] -> {[148,196]=10,0  [164,197]=6,083  }
Node    [164,197] -> {[158,196]=6,083  [155,198]=9,055  }
Node    [155,198] -> {[148,205]=9,899  [164,197]=9,055  }
Node    [148,205] -> {[140,211]=10,0  [155,198]=9,899  }
Node    [140,211] -> {[130,211]=10,0  [148,205]=10,0  }
Node    [130,211] -> {[140,211]=10,0  [132,216]=5,385  }
Node    [132,216] -> {[130,211]=5,385  [139,223]=9,899  (140,516)=336,894  }
Node    [139,223] -> {[132,216]=9,899  [146,230]=9,899  }
Node    [146,230] -> {[139,223]=9,899  [154,235]=9,434  }
Node    [154,235] -> {[146,230]=9,434  [164,235]=10,0  }
Node    [164,235] -> {[171,228]=9,899  [154,235]=10,0  }
Node    [171,228] -> {[164,235]=9,899  [178,221]=9,899  }
Node    [178,221] -> {[171,228]=9,899  [185,214]=9,899  }
Node    [185,214] -> {[192,207]=9,899  [178,221]=9,899  }
Node    [192,207] -> {[185,214]=9,899  [199,200]=9,899  }
Node    [199,200] -> {[206,193]=9,899  [192,207]=9,899  }
Node    [206,193] -> {[212,185]=10,0  [199,200]=9,899  }
Node    [212,185] -> {[206,193]=10,0  [217,187]=5,385  }
Node    [217,187] -> {[224,194]=9,899  [212,185]=5,385  }
Node    [224,194] -> {[232,200]=10,0  [217,187]=9,899  }
Node    [232,200] -> {[224,194]=10,0  [239,193]=9,899  }
Node    [239,193] -> {[242,184]=9,487  [232,200]=9,899  }
Node    [242,184] -> {[239,193]=9,487  [242,174]=10,0  }
Node    [242,174] -> {[242,184]=10,0  [238,166]=8,944  }
