Node    [100,220] -> {[107,213]=9,899  }
Node    [107,213] -> {[116,210]=9,487  [100,220]=9,899  }
Node    [116,210] -> {[126,210]=10,0  [107,213]=9,487  }
Node    [126,210] -> {[116,210]=10,0  [135,208]=9,22  }
Node    [135,208] -> {[126,210]=9,22  [142,201]=9,899  }
Node    [142,201] -> {[135,208]=9,899  [149,194]=9,899  }
Node    [149,194] -> {[156,187]=9,899  [142,201]=9,899  }
Node    [156,187] -> {[149,194]=9,899  [163,180]=9,899  }
Node    [163,180] -> {[156,187]=9,899  [168,172]=9,434  }
Node    [168,172] -> {[168,162]=10,0  [163,180]=9,434  }
Node    [168,162] -> {[168,152]=10,0  [168,172]=10,0  }
Node    [168,152] -> {[169,142]=10,05  [168,162]=10,0  }
Node    [169,142] -> {[168,152]=10,05  [176,135]=9,899  }
Node    [176,135] -> {[169,142]=9,899  [183,128]=9,899  }
Node    [183,128] -> {[176,135]=9,899  [191,123]=9,434  }
Node    [191,123] -> {[201,123]=10,0  [183,128]=9,434  }
Node    [201,123] -> {[211,123]=10,0  [191,123]=10,0  }
Node    [211,123] -> {[201,123]=10,0  [221,123]=10,0  }
Node    [221,123] -> {[211,123]=10,0  [231,123]=10,0  }
Node    [231,123] -> {[221,123]=10,0  [241,123]=10,0  }
Node    [241,123] -> {[231,123]=10,0  [249,127]=8,944  }
Node    [249,127] -> {[241,123]=8,944  [256,134]=9,899  }
Node    [256,134] -> {[263,141]=9,899  [249,127]=9,899  }
Node    [263,141] -> {[271,145]=8,944  [256,134]=9,899  }
Node    [271,145] -> {[281,145]=10,0  [263,141]=8,944  }
Node    [281,145] -> {[271,145]=10,0  [291,145]=10,0  }
Node    [291,145] -> {[281,145]=10,0  [300,141]=9,849  }
Node    [300,141] -> {[291,145]=9,849  [310,140]=10,05  }
Node    [310,140] -> {[300,141]=10,05  [320,139]=10,05  }
Node    [320,139] -> {[330,138]=10,05  [310,140]=10,05  }
Node    [330,138] -> {[320,139]=10,05  [323,131]=9,899  }
Node    [323,131] -> {[330,138]=9,899  [316,124]=9,899  }
Node    [316,124] -> {[309,117]=9,899  [323,131]=9,899  }
Node    [309,117] -> {[316,124]=9,899  [302,110]=9,899  }
Node    [302,110] -> {[309,117]=9,899  [295,103]=9,899  }
Node    [295,103] -> {[302,110]=9,899  [285,102]=10,05  }
Node    [285,102] -> {[295,103]=10,05  [286,105]=3,162  }
Node    [286,105] -> {[285,102]=3,162  [295,107]=9,22  }
Node    [295,107] -> {[286,105]=9,22  [305,107]=10,0  }
Node    [305,107] -> {[315,107]=10,0  [295,107]=10,0  }
Node    [315,107] -> {[325,107]=10,0  [305,107]=10,0  }
Node    [325,107] -> {[335,107]=10,0  [315,107]=10,0  }
Node    [335,107] -> {[344,104]=9,487  [325,107]=10,0  }
Node    [344,104] -> {[354,104]=10,0  [335,107]=9,487  }
Node    [354,104] -> {[364,104]=10,0  [344,104]=10,0  }
Node    [364,104] -> {[354,104]=10,0  [374,104]=10,0  }
Node    [374,104] -> {[364,104]=10,0  [381,97]=9,899  }
Node    [381,97] -> {[374,104]=9,899  [388,90]=9,899  }
Node    [388,90] -> {[381,97]=9,899  [395,83]=9,899  }
Node    [395,83] -> {[388,90]=9,899  [401,75]=10,0  }
Node    [401,75] -> {[404,72]=4,243  [395,83]=10,0  }
Node    [404,72] -> {[401,75]=4,243  [411,79]=9,899  }
Node    [411,79] -> {[404,72]=9,899  [421,79]=10,0  }
Node    [421,79] -> {[411,79]=10,0  [431,79]=10,0  }
Node    [431,79] -> {[439,80]=8,062  [421,79]=10,0  }
Node    [439,80] -> {[432,87]=9,899  [431,79]=8,062  }
Node    [432,87] -> {[439,80]=9,899  [436,79]=8,944  }
Node    [436,79] -> {[432,87]=8,944  [436,69]=10,0  }
Node    [436,69] -> {[435,60]=9,055  [436,79]=10,0  }
Node    [435,60] -> {[434,57]=3,162  [435,60]=,0  [436,69]=9,055  }
Node    [434,57] -> {[435,48]=9,055  [435,60]=3,162  }
Node    [435,48] -> {[436,40]=8,062  [434,57]=9,055  }
Node    [436,40] -> {[435,48]=8,062  [443,47]=9,899  }
Node    [443,47] -> {[436,40]=9,899  [450,54]=9,899  }
Node    [450,54] -> {[443,47]=9,899  [460,55]=10,05  }
Node    [460,55] -> {[450,54]=10,05  [468,58]=8,544  }
Node    [468,58] -> {[460,55]=8,544  [474,62]=7,211  }
Node    [474,62] -> {[480,67]=7,81  [468,58]=7,211  }
Node    [480,67] -> {[487,74]=9,899  [474,62]=7,81  }
Node    [487,74] -> {[497,74]=10,0  [480,67]=9,899  }
Node    [497,74] -> {(677,391)=507,718  [507,74]=10,0  [487,74]=10,0  }
Node    [507,74] -> {(677,391)=507,718  [497,74]=10,0  (723,355)=538,286  [517,74]=10,0  }
Node    [517,74] -> {[507,74]=10,0  (674,153)=192,066  (624,220)=225,007  (593,197)=189,167  (727,434)=564,098  (653,557)=612,495  (550,62)=13,06  (571,423)=486,328  (567,440)=484,6  (707,291)=509,357  (646,346)=448,203  }
Node f  [674,153] -> {[517,74]=192,066  }
Node f  [567,440] -> {[517,74]=484,6  }
Node f  [707,291] -> {[517,74]=509,357  }
Node f  [593,197] -> {[517,74]=189,167  }
Node f  [646,346] -> {[517,74]=448,203  }
Node f  [571,423] -> {[517,74]=486,328  }
Node f  [550,62] -> {[517,74]=13,06  }
Node f  [723,355] -> {[507,74]=538,286  }
Node f  [624,220] -> {[517,74]=225,007  }
Node f  [677,391] -> {[497,74]=507,718  [507,74]=507,718  }
Node f  [727,434] -> {[517,74]=564,098  }
Node f  [653,557] -> {[517,74]=612,495  }
