PR
[530,110];[586,236] [439,169] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [338,153] [518,74] [559,161] [380,188] ;
[338,153];[439,169] [450,110] [137,180] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [324,75] [530,110] [247,327] [380,188] ;
[559,161];[586,236] [439,169] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [530,110] [518,74] [380,188] ;
[439,169];[586,236] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [397,368] [530,110] [338,153] [518,74] [559,161] [380,188] ;
f [528,388];[586,236] [439,256] ;
f [247,327];[338,153] [380,188] ;
f [137,180];[338,153] ;
f [242,269];;
f [397,368];[439,169] [380,188] ;
f [518,74];[586,236] [530,110] [439,169] [470,110] [490,110] [510,110] [439,256] [513,84] [559,161] [380,188] ;
[324,75];[338,153] ;
[380,188];[439,169] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [397,368] [530,110] [338,153] [247,327] [518,74] [559,161] ;
[586,236];[530,110] [439,169] [450,110] [470,110] [490,110] [510,110] [439,256] [513,84] [518,74] [430,110] [559,161] [528,388] ;
[373,161];[439,169] [450,110] [470,110] [490,110] [510,110] [439,256] [513,84] [390,110] [410,110] [430,110] [530,110] [338,153] [559,161] [380,188] ;
[439,256];[586,236] [439,169] [450,110] [373,161] [470,110] [490,110] [510,110] [513,84] [390,110] [410,110] [430,110] [528,388] [530,110] [338,153] [518,74] [559,161] [380,188] ;
[513,84];[586,236] [439,169] [450,110] [373,161] [470,110] [490,110] [510,110] [439,256] [390,110] [410,110] [430,110] [530,110] [338,153] [518,74] [559,161] [380,188] ;

18
[390,110];[439,169] [365,199] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [410,110] [430,110] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
[410,110];[439,169] [365,199] [450,110] [373,161] [470,110] [353,161] [490,110] [510,110] [439,256] [513,84] [390,110] [430,110] [437,275] [530,110] [338,153] [338,96] [559,161] [380,188] ;
