Total nodes: 39   Frontiers: 24   Edges: 66
Nodes degrees
   [138,196]    25
   [128,196]    10
   (294,373)    8
   [111,188]    8
   [118,195]    8
   (263,361)    7
   (272,269)    5
   [104,181]    5
   [97,174]    4
   (244,509)    4
   (320,304)    4
   [96,181]    4
   (262,520)    4
   [96,191]    3
   [77,243]    2
   [96,221]    2
   [84,236]    2
   [96,201]    2
   (194,53)    2
   [91,229]    2
   [96,211]    2
   (278,188)    2
   (283,149)    1
   (217,214)    1
   (270,82)    1
   (238,466)    1
   (203,399)    1
   (277,510)    1
   (255,345)    1
   (369,272)    1
   (317,456)    1
   (243,288)    1
   (319,259)    1
   (254,45)    1
   [70,250]    1
   (295,210)    1
   (238,159)    1
   (345,320)    1
   (286,525)    1
Max: 25   Min: 1   Avg: 3
Degree computed in 0 ms

Closeness centrality:
   (244,509)    0,00683
   (262,520)    0,00683
   [111,188]    0,00647
   (286,525)    0,00647
   [118,195]    0,00639
   [138,196]    0,00638
   [128,196]    0,00632
   [104,181]    0,00614
   [97,174]    0,00584
   [96,181]    0,00568
   [96,191]    0,00551
   [96,201]    0,00532
   (238,159)    0,00491
   (217,214)    0,00347
   (283,149)    0,00315
   (194,53)    0,00312
   (243,288)    0,00303
   (272,269)    0,00302
   (270,82)    0,00291
   (255,345)    0,00287
   (254,45)    0,00282
   (278,188)    0,00267
   (295,210)    0,00262
   (319,259)    0,00259
   (203,399)    0,00255
   (263,361)    0,00251
   (320,304)    0,00244
   (345,320)    0,00235
   (294,373)    0,00232
   (238,466)    0,00212
   (369,272)    0,00202
   (317,456)    0,00197
   (277,510)    0,00187
Closeness computed in 32128 ms

Betweenness centrality:
   [138,196]    538
   [111,188]    315
   [104,181]    298
   [118,195]    282
   [97,174]    281
   [96,181]    271
   [96,191]    257
   [128,196]    256
   [96,201]    230
   (244,509)    20
   (262,520)    9
   (283,149)    0
   (294,373)    0
   (217,214)    0
   (270,82)    0
   (238,466)    0
   (203,399)    0
   (277,510)    0
   (255,345)    0
   (369,272)    0
   (272,269)    0
   (320,304)    0
   (317,456)    0
   (243,288)    0
   (319,259)    0
   (254,45)    0
   (263,361)    0
   (194,53)    0
   (295,210)    0
   (238,159)    0
   (278,188)    0
   (345,320)    0
   (286,525)    0
Betweenness computed in 3 ms
