Team size 2	79.89823048907385	42.595062372528645
Team size 3	71.97024024725275	43.186514732142825
Team size 4	128.66023606557377	44.712536933461834
Team size 5	98.60673931256716	47.55259554242742
Team size 6	135.59969221556878	51.931846733805074
Team size 7	133.67670963313608	50.422020426035445
Team size 8	108.30542719224292	54.52500577571667
Team size 9	121.07897724425882	54.4334572214841
Team size 10	115.49771767800783	52.40602521922139
Team size 11	122.59914344005018	46.59119717514116

Environment 1;111.58931135177322;48.83562621319645

Team size 2	21.33258191304342	49.49465165217392
Team size 3	79.49089716981135	57.19723372641506
Team size 4	79.52895029223507	57.1954390203172
Team size 5	149.72064601631124	60.500578795482944
Team size 6	93.06458197953643	55.87208494466478
Team size 7	109.34324536963427	65.30430176868038
Team size 8	117.40807223645314	64.37930350738908
Team size 9	124.59520667239894	63.8294049183146
Team size 10	136.6408554647459	71.99968692339654
Team size 11	146.15740352941182	62.82979329044099

Environment 2;105.72824406435817;60.86024785472755

Team size 2	261.65005687218047	43.520678947368424
Team size 3	229.99764226190482	47.85925429067457
Team size 4	162.032028997868	46.84317100213222
Team size 5	182.59582700938395	52.57317482660134
Team size 6	171.3434019328958	55.47627789934349
Team size 7	151.40421852448452	56.765395876288636
Team size 8	160.63653960199	59.10471150912107
Team size 9	150.9398646363098	59.73321164991131
Team size 10	142.4739832714816	56.88841621467313
Team size 11	135.85972860248447	54.93840956521737

Environment 3;174.89332917109834;53.37027017813316

Team size 2	374.1881986934672	52.772208341708556
Team size 3	278.9809225352114	51.499422535211295
Team size 4	255.20134607218682	58.97694232130222
Team size 5	216.51750414902625	71.56148027095685
Team size 6	224.8466819361818	65.6348038399134
Team size 7	202.27038971218622	68.16955382731169
Team size 8	204.49636660482375	74.28567903525047
Team size 9	203.41554351813267	71.74066677782407
Team size 10	174.13656516641453	70.21186751134643
Team size 11	185.2539890756303	66.30466163865543

Environment 4;231.9307507463261;65.11572860994804

Team size 2	84.92189010494747	36.855768095952
Team size 3	258.3868947090878	38.6503973984883
Team size 4	108.48138680778261	42.847750502458815
Team size 5	185.62611865654472	42.8075151598804
Team size 6	174.24553573992821	44.34907652572792
Team size 7	213.71969402985033	47.3505271855011
Team size 8	202.7750312281384	61.285250252623406
Team size 9	187.56879170812596	63.12695573646919
Team size 10	183.6913568354235	64.44576030345254
Team size 11	197.15569546023238	72.31893515638956

Environment 5;179.65723952800613;51.40379363169433

Team size 2	97.52436655086848	42.252533846153845
Team size 3	138.04956216073788	43.07820832674572
Team size 4	163.02643552927924	45.88710754504507
Team size 5	190.4993060273973	46.61998178082195
Team size 6	171.1981980444445	50.07326591111108
Team size 7	174.97542261809443	49.77892662129703
Team size 8	172.24296830294537	53.56705525946701
Team size 9	148.89227157083204	60.64628425955671
Team size 10	150.4916939339875	62.03002259887006
Team size 11	147.75806636104963	60.57309576351561

Environment 6;155.46582910996364;51.4506481912584

