2	[(387,50)] [(400,50)(360,50)(420,50)]	null null
2	[(387,50)] [(400,50)(360,50)(420,50)]	null null
3	[(376,49)(400,50)(427,57)] [(360,50)]	(401.0,52.0) null
4	[(365,49)(407,57)(434,64)] [(360,50)]	(402.0,56.0) null
5	[(350,49)(416,64)(441,71)] [(360,50)]	(403.0,61.0) (420.0,50.0)
2	[(387,50)] [(400,50)(360,50)(420,50)]	null null
2	[(387,50)] [(400,50)(360,50)(420,50)]	null null
3	[(400,50)(376,49)(427,57)] [(360,50)]	(401.0,52.0) null
4	[(407,57)(365,49)(434,64)] [(360,50)]	(402.0,56.0) null
5	[(414,64)(354,49)(441,71)] [(360,50)]	(403.0,61.0) (420.0,50.0)
2	[(387,50)] [(360,50)(420,50)(400,50)]	null null
2	[(387,50)] [(360,50)(420,50)(400,50)]	null null
3	[(427,57)(400,50)(376,49)] [(360,50)]	(401.0,52.0) null
4	[(434,64)(407,57)(365,49)] [(360,50)]	(402.0,56.0) null
5	[(441,71)(414,64)(354,49)] [(360,50)]	(403.0,61.0) (420.0,50.0)
2	[(387,50)] [(420,50)(400,50)(360,50)]	null null
2	[(387,50)] [(420,50)(400,50)(360,50)]	null null
3	[(427,57)(400,50)(376,49)] [(360,50)]	(401.0,52.0) null
4	[(434,64)(407,57)(365,49)] [(360,50)]	(402.0,56.0) null
5	[(441,71)(414,64)(354,49)] [(360,50)]	(403.0,61.0) (420.0,50.0)
2	[(387,50)] [(400,50)(420,50)(360,50)]	null null
2	[(387,50)] [(400,50)(420,50)(360,50)]	null null
3	[(400,50)(427,57)(376,49)] [(360,50)]	(401.0,52.0) null
4	[(407,57)(434,64)(365,49)] [(360,50)]	(402.0,56.0) null
5	[(414,64)(441,71)(354,49)] [(360,50)]	(403.0,61.0) (420.0,50.0)
2	[(387,50)] [(360,50)(420,50)(400,50)]	null null
2	[(387,50)] [(360,50)(420,50)(400,50)]	null null
3	[(375,49)(427,57)(400,50)] []	(400.0,52.0) null
4	[(365,49)(434,64)(407,57)] []	(402.0,56.0) null
5	[(348,49)(441,71)(416,64)] []	(403.0,61.0) (420.0,50.0)
