2	[(131,219)(130,188)] [(130,240)]	null null
3	[(137,213)(130,189)] [(130,240)]	null null
4	[(138,203)(125,196)] [(130,240)]	null null
5	[(138,192)(123,205)] [(130,240)]	null null
6	[(138,182)(123,216)] [(130,240)]	null null
7	[(138,172)(123,226)] [(130,240)]	null null
8	[(138,162)(129,221)] [(130,240)]	null null
9	[(139,153)(136,214)] [(130,240)]	null null
10	[(146,146)(143,207)] [(130,240)]	null null
11	[(153,128)(146,188)] [(130,240)]	null null
12	[(153,128)(146,188)] [(130,240)]	null null
13	[(156,119)(146,178)] [(130,240)]	null null
2	[(130,220)(130,189)] [(130,240)]	null null
3	[(137,213)(130,189)] [(130,240)]	null null
4	[(138,203)(125,196)] [(130,240)]	null null
5	[(138,192)(123,205)] [(130,240)]	null null
6	[(138,182)(123,216)] [(130,240)]	null null
7	[(138,172)(123,226)] [(130,240)]	null null
8	[(138,162)(129,221)] [(130,240)]	null null
9	[(139,153)(136,214)] [(130,240)]	null null
10	[(146,146)(143,207)] [(130,240)]	null null
11	[(153,128)(146,188)] [(130,240)]	null null
12	[(153,128)(146,188)] [(130,240)]	null null
13	[(156,119)(146,178)] [(130,240)]	null null
2	[(130,189)(130,220)] [(130,240)]	null null
3	[(130,189)(137,213)] [(130,240)]	null null
4	[(125,196)(138,203)] [(130,240)]	null null
5	[(123,205)(138,192)] [(130,240)]	null null
6	[(123,216)(138,182)] [(130,240)]	null null
7	[(123,226)(138,172)] [(130,240)]	null null
8	[(129,221)(138,162)] [(130,240)]	null null
9	[(136,214)(139,153)] [(130,240)]	null null
10	[(143,207)(146,146)] [(130,240)]	null null
11	[(146,188)(153,128)] [(130,240)]	null null
12	[(146,188)(153,128)] [(130,240)]	null null
13	[(146,178)(156,119)] [(130,240)]	null null
2	[(130,220)(130,189)] [(130,240)]	null null
3	[(137,213)(130,189)] [(130,240)]	null null
4	[(138,203)(125,196)] [(130,240)]	null null
5	[(138,192)(123,205)] [(130,240)]	null null
6	[(138,182)(123,216)] [(130,240)]	null null
7	[(138,172)(123,226)] [(130,240)]	null null
8	[(138,162)(129,221)] [(130,240)]	null null
9	[(139,153)(136,214)] [(130,240)]	null null
10	[(146,146)(143,207)] [(130,240)]	null null
11	[(153,128)(146,188)] [(130,240)]	null null
12	[(153,128)(146,188)] [(130,240)]	null null
13	[(156,119)(146,178)] [(130,240)]	null null
2	[(130,220)(130,189)] [(130,240)]	null null
3	[(137,213)(130,189)] [(130,240)]	null null
4	[(138,203)(125,196)] [(130,240)]	null null
5	[(138,192)(123,205)] [(130,240)]	null null
6	[(138,182)(123,216)] [(130,240)]	null null
7	[(138,172)(123,226)] [(130,240)]	null null
8	[(138,162)(129,221)] [(130,240)]	null null
9	[(139,153)(136,214)] [(130,240)]	null null
10	[(146,146)(143,207)] [(130,240)]	null null
11	[(153,128)(146,188)] [(130,240)]	null null
12	[(153,128)(146,188)] [(130,240)]	null null
13	[(156,119)(146,178)] [(130,240)]	null null
2	[(130,189)(131,219)] []	null null
3	[(130,189)(137,213)] []	null null
4	[(125,196)(138,203)] []	null null
5	[(123,205)(138,192)] []	null null
6	[(123,216)(138,182)] []	null null
7	[(123,226)(138,172)] []	null null
8	[(129,221)(138,162)] []	null null
9	[(136,214)(139,153)] []	null null
10	[(143,207)(146,146)] []	null null
11	[(146,188)(153,128)] []	null null
12	[(146,188)(153,128)] []	null null
13	[(146,178)(156,119)] []	null null
2	[(130,189)(131,219)] [(130,240)]	null null
3	[(130,189)(137,213)] [(130,240)]	null null
4	[(125,196)(138,203)] [(130,240)]	null null
5	[(123,205)(138,192)] [(130,240)]	null null
6	[(123,216)(138,182)] [(130,240)]	null null
7	[(123,226)(138,172)] [(130,240)]	null null
8	[(129,221)(138,162)] [(130,240)]	null null
9	[(136,214)(139,153)] [(130,240)]	null null
10	[(143,207)(146,146)] [(130,240)]	null null
11	[(146,188)(153,128)] [(130,240)]	null null
12	[(146,188)(153,128)] [(130,240)]	null null
13	[(146,178)(156,119)] [(130,240)]	null null
2	[(130,189)(131,219)] [(130,240)]	null null
3	[(130,189)(137,213)] [(130,240)]	null null
4	[(125,196)(138,203)] [(130,240)]	null null
5	[(123,205)(138,192)] [(130,240)]	null null
6	[(123,216)(138,182)] [(130,240)]	null null
7	[(123,226)(138,172)] [(130,240)]	null null
8	[(129,221)(138,162)] [(130,240)]	null null
9	[(136,214)(139,153)] [(130,240)]	null null
10	[(143,207)(146,146)] [(130,240)]	null null
11	[(146,188)(153,128)] [(130,240)]	null null
12	[(146,188)(153,128)] [(130,240)]	null null
13	[(146,178)(156,119)] [(130,240)]	null null
2	[(131,219)(130,189)] [(130,240)]	null null
3	[(137,213)(130,189)] [(130,240)]	null null
4	[(138,203)(125,196)] [(130,240)]	null null
5	[(138,192)(123,205)] [(130,240)]	null null
6	[(138,182)(123,216)] [(130,240)]	null null
7	[(138,172)(123,226)] [(130,240)]	null null
8	[(138,162)(129,221)] [(130,240)]	null null
9	[(139,153)(136,214)] [(130,240)]	null null
10	[(146,146)(143,207)] [(130,240)]	null null
