Total nodes: 42   Frontiers: 9   Edges: 47
Nodes degrees
   [179,122]    10
   [188,120]    5
   (48,104)    5
   [208,120]    3
   [218,120]    3
   [198,120]    3
   [282,115]    2
   [254,120]    2
   [228,120]    2
   [238,120]    2
   [310,87]    2
   [375,146]    2
   [264,120]    2
   [399,131]    2
   [365,146]    2
   [274,120]    2
   [356,145]    2
   [385,145]    2
   (221,372)    2
   [341,121]    2
   (259,436)    2
   [342,131]    2
   [317,80]    2
   [323,77]    2
   [341,111]    2
   [335,103]    2
   [303,94]    2
   [331,94]    2
   [327,86]    2
   [246,124]    2
   [349,138]    2
   [289,108]    2
   [406,124]    2
   [296,101]    2
   [392,138]    2
   (657,361)    1
   (65,273)    1
   (99,306)    1
   (152,388)    1
   (142,356)    1
   [413,117]    1
   (247,356)    1
Max: 10   Min: 1   Avg: 2
Degree computed in 33 ms

Closeness centrality:
   [228,120]    0,00611
   [218,120]    0,00599
   [208,120]    0,00585
   [198,120]    0,0057
   [188,120]    0,00555
   [179,122]    0,00539
   (48,104)    0,00523
   (65,273)    0,00258
   (99,306)    0,00252
   (142,356)    0,00233
   (221,372)    0,00227
   (247,356)    0,00227
   (152,388)    0,00216
   (259,436)    0,00188
   (657,361)    0,00121
Closeness computed in 63767 ms

Betweenness centrality:
   [228,120]    419
   [218,120]    405
   [208,120]    389
   [198,120]    371
   [188,120]    352
   [179,122]    300
   (65,273)    0
   (99,306)    0
   (152,388)    0
   (48,104)    0
   (142,356)    0
   (221,372)    0
   (259,436)    0
   (247,356)    0
   (657,361)    0
Betweenness computed in 18 ms
