Total nodes: 65   Frontiers: 4   Edges: 93
Nodes degrees
   (451,522)    30
   [106,149]    5
   [233,179]    3
   [134,121]    3
   [113,142]    3
   [182,148]    3
   [203,179]    3
   [223,179]    3
   [213,179]    3
   [171,123]    3
   [270,148]    3
   [148,107]    3
   [182,138]    3
   [196,172]    3
   [277,141]    3
   [164,116]    3
   [242,176]    3
   [178,130]    3
   [314,134]    3
   [304,134]    3
   [294,134]    3
   [284,134]    3
   [189,165]    3
   [249,169]    3
   [141,114]    3
   [256,162]    3
   [120,135]    3
   [157,109]    3
   [182,158]    3
   [263,155]    3
   [127,128]    3
   [364,122]    2
   [375,145]    2
   [329,87]    2
   [366,148]    2
   [356,148]    2
   [347,144]    2
   [334,119]    2
   [382,138]    2
   [332,100]    2
   [340,137]    2
   [325,83]    2
   [343,101]    2
   [374,134]    2
   [364,134]    2
   [354,134]    2
   [344,134]    2
   [334,134]    2
   [324,134]    2
   [357,115]    2
   [372,130]    2
   [382,130]    2
   [389,131]    2
   [334,129]    2
   [367,131]    2
   [325,78]    2
   [336,94]    2
   [350,108]    2
   [330,91]    2
   [334,109]    2
   [396,124]    2
   (84,484)    1
   (659,192)    1
   [403,117]    1
   (692,88)    1
Max: 30   Min: 1   Avg: 2
Degree computed in 0 ms

Closeness centrality:
   [314,134]    0,00598
   [304,134]    0,00598
   [324,134]    0,00597
   [294,134]    0,00597
   [284,134]    0,00594
   [277,141]    0,00591
   [270,148]    0,00587
   [263,155]    0,00581
   [256,162]    0,00575
   [249,169]    0,00569
   [242,176]    0,00561
   [233,179]    0,00552
   [223,179]    0,00542
   [213,179]    0,00532
   [203,179]    0,00521
   [196,172]    0,00511
   [189,165]    0,00499
   [182,158]    0,00488
   [182,148]    0,00476
   [182,138]    0,00464
   [178,130]    0,00453
   [171,123]    0,00441
   [164,116]    0,00429
   [157,109]    0,00417
   [148,107]    0,00406
   [141,114]    0,00395
   [134,121]    0,00383
   [127,128]    0,00372
   [120,135]    0,00361
   [113,142]    0,00351
   (659,192)    0,0034
   [106,149]    0,0034
   (692,88)    0,0034
   (451,522)    0,00175
   (84,484)    0,00148
Closeness computed in 293901 ms

Betweenness centrality:
   [314,134]    1087
   [324,134]    1084
   [304,134]    1056
   [294,134]    1054,5
   [284,134]    1050
   [277,141]    1044
   [270,148]    1036
   [263,155]    1026
   [256,162]    1014
   [249,169]    1000
   [242,176]    984
   [233,179]    969
   [223,179]    948
   [213,179]    925
   [203,179]    900
   [196,172]    875,5
   [189,165]    846,5
   [182,158]    816
   [182,148]    784
   [182,138]    754
   [178,130]    717
   [171,123]    678
   [164,116]    637
   [157,109]    594
   [148,107]    550
   [141,114]    504
   [134,121]    456
   [127,128]    406
   [120,135]    354
   [113,142]    300
   [106,149]    250
   (84,484)    0
   (659,192)    0
   (692,88)    0
   (451,522)    0
Betweenness computed in 13 ms
