PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB

PB
11;[385,168];1;0.0033699369848616922;
11;[410,108];1;0.0032690255166367872;
11;[425,174];2;0.0038465828569613494;
11;[439,109];2;0.003577532701908938;
11;[455,174];2;0.004247627372520658;
11;[481,105];2;0.004081580608906483;
11;[506,109];2;0.004413256466560651;
11;[508,176];2;0.005079941553782137;
11;[559,102];2;0.005192920092112784;
11;[559,174];3;0.006083718023589095;
11;[592,252];3;0.005750909009542336;
11;[612,167];3;0.007139132225017596;
11;[625,139];3;0.00660943971959471;
11;[628,295];3;0.005105463990939879;
11;[710,128];1;0.004362699967352573;
11;[558,200];1;0.005318384930049147;
11;[619,207];3;0.006616035333796154;
11;[555,268];2;0.004834011696353891;
11;[514,281];1;0.004065553039757905;
11;[628,335];2;0.0044452447349360635;
11;[629,375];2;0.0038805264902666992;
11;[629,403];1;0.0033711470067593393;

PB
11;[385,168];1;0.0033699369848616922;
11;[410,108];1;0.0032690255166367872;
11;[425,174];2;0.0038465828569613494;
11;[439,109];2;0.003577532701908938;
11;[455,174];2;0.004247627372520658;
11;[481,105];2;0.004081580608906483;
11;[506,109];2;0.004413256466560651;
11;[508,176];2;0.005079941553782137;
11;[559,102];2;0.005192920092112784;
11;[559,174];3;0.006083718023589095;
11;[592,252];3;0.005750909009542336;
11;[612,167];3;0.007139132225017596;
11;[625,139];3;0.00660943971959471;
11;[628,295];3;0.005105463990939879;
11;[710,128];1;0.004362699967352573;
11;[558,200];1;0.005318384930049147;
11;[619,207];3;0.006616035333796154;
11;[555,268];2;0.004834011696353891;
11;[514,281];1;0.004065553039757905;
11;[628,335];2;0.0044452447349360635;
11;[629,375];2;0.0038805264902666992;
11;[629,403];1;0.0033711470067593393;

PB
11;[385,168];1;0.0033699369848616922;
11;[410,108];1;0.0032690255166367872;
11;[425,174];2;0.0038465828569613494;
11;[439,109];2;0.003577532701908938;
11;[455,174];2;0.004247627372520658;
11;[481,105];2;0.004081580608906483;
11;[506,109];2;0.004413256466560651;
11;[508,176];2;0.005079941553782137;
11;[559,102];2;0.005192920092112784;
11;[559,174];3;0.006083718023589095;
11;[592,252];3;0.005750909009542336;
11;[612,167];3;0.007139132225017596;
11;[625,139];3;0.00660943971959471;
11;[628,295];3;0.005105463990939879;
11;[710,128];1;0.004362699967352573;
11;[558,200];1;0.005318384930049147;
11;[619,207];3;0.006616035333796154;
11;[555,268];2;0.004834011696353891;
11;[514,281];1;0.004065553039757905;
11;[628,335];2;0.0044452447349360635;
11;[629,375];2;0.0038805264902666992;
11;[629,403];1;0.0033711470067593393;

PB
12;[385,168];1;0.0033694306896936994;
12;[410,108];1;0.0032666092358360705;
12;[425,174];2;0.003845923225779151;
12;[439,109];2;0.0035746390404929503;
12;[455,174];2;0.00424682303921743;
12;[481,105];2;0.004077814544391469;
12;[506,109];2;0.004408853790118392;
12;[506,176];2;0.005041574901409248;
12;[559,102];2;0.005186825492448564;
12;[559,174];3;0.0060753548207388465;
12;[592,252];3;0.0057447819394786815;
12;[612,167];3;0.007127618343145486;
12;[625,139];3;0.0065995698325685475;
12;[628,296];3;0.005083952773776113;
12;[710,128];1;0.004358397534572304;
12;[558,200];1;0.005311992453793907;
12;[619,207];3;0.006606145753195872;
12;[555,268];2;0.004829681884501679;
12;[514,281];1;0.004062489985170249;
12;[628,336];2;0.004428928400621356;
12;[629,376];2;0.003868086641363425;
12;[629,403];1;0.0033721036941877615;

PB
13;[385,168];1;0.0033694306896936994;
13;[410,108];1;0.0032666092358360705;
13;[425,174];2;0.003845923225779151;
13;[439,109];2;0.0035746390404929503;
13;[455,174];2;0.00424682303921743;
13;[481,105];2;0.004077814544391469;
13;[506,109];2;0.004408853790118392;
13;[506,176];2;0.005041574901409248;
13;[559,102];2;0.005186825492448564;
13;[559,174];3;0.0060753548207388465;
13;[592,252];3;0.0057447819394786815;
13;[612,167];3;0.007127618343145486;
13;[625,139];3;0.0065995698325685475;
13;[628,296];3;0.005083952773776113;
13;[710,128];1;0.004358397534572304;
13;[558,200];1;0.005311992453793907;
13;[619,207];3;0.006606145753195872;
13;[555,268];2;0.004829681884501679;
13;[514,281];1;0.004062489985170249;
13;[628,336];2;0.004428928400621356;
13;[629,376];2;0.003868086641363425;
13;[629,403];1;0.0033721036941877615;

PB
14;[385,168];1;0.0033694306896936994;
14;[410,108];1;0.0032666092358360705;
14;[425,174];2;0.003845923225779151;
14;[439,109];2;0.0035746390404929503;
14;[455,174];2;0.00424682303921743;
14;[481,105];2;0.004077814544391469;
14;[506,109];2;0.004408853790118392;
14;[506,176];2;0.005041574901409248;
14;[559,102];2;0.005186825492448564;
14;[559,174];3;0.0060753548207388465;
14;[592,252];3;0.0057447819394786815;
14;[612,167];3;0.007127618343145486;
14;[625,139];3;0.0065995698325685475;
14;[628,296];3;0.005083952773776113;
14;[710,128];1;0.004358397534572304;
14;[558,200];1;0.005311992453793907;
14;[619,207];3;0.006606145753195872;
14;[555,268];2;0.004829681884501679;
14;[514,281];1;0.004062489985170249;
14;[628,336];2;0.004428928400621356;
14;[629,376];2;0.003868086641363425;
14;[629,403];1;0.0033721036941877615;

PB
17;[364,168];2;0.00341370085268078;
17;[394,171];2;0.0037339553817574084;
17;[410,108];1;0.0030890808553934333;
17;[423,174];2;0.004065925728077588;
17;[439,109];2;0.0033656236252075675;
17;[455,174];2;0.004452099741587759;
17;[481,105];2;0.003817327391034807;
17;[506,109];2;0.004115651446369718;
17;[508,176];2;0.005163303796501264;
17;[559,102];2;0.004823118792117295;
17;[559,174];3;0.005946899707632235;
17;[603,248];3;0.005488209595112346;
17;[612,167];3;0.006651821720683528;
17;[625,139];3;0.006127543059927107;
17;[628,295];3;0.004635064979185781;
17;[710,128];1;0.004136265868466819;
17;[345,185];1;0.0031614783717994624;
17;[558,200];1;0.005208175995832121;
17;[619,207];2;0.006102371540675013;
17;[565,263];3;0.004709235586981268;
17;[525,278];1;0.003976005514285074;
17;[628,335];2;0.004069230540123052;
17;[629,375];2;0.003583067730835201;
17;[629,403];1;0.003144580612206181;

PB
20;[385,168];1;0.0033694306896936994;
20;[410,108];1;0.0032666092358360705;
20;[425,174];2;0.003845923225779151;
20;[439,109];2;0.0035746390404929503;
20;[455,174];2;0.00424682303921743;
20;[481,105];2;0.004077814544391469;
20;[506,109];2;0.004408853790118392;
20;[506,176];2;0.005041574901409248;
20;[559,102];2;0.005186825492448564;
20;[559,174];3;0.0060753548207388465;
20;[592,252];3;0.0057447819394786815;
20;[612,167];3;0.007127618343145486;
20;[625,139];3;0.0065995698325685475;
20;[628,296];3;0.005083952773776113;
20;[710,128];1;0.004358397534572304;
20;[558,200];1;0.005311992453793907;
20;[619,207];3;0.006606145753195872;
20;[555,268];2;0.004829681884501679;
20;[514,281];1;0.004062489985170249;
20;[628,336];2;0.004428928400621356;
20;[629,376];2;0.003868086641363425;
20;[629,403];1;0.0033721036941877615;

PB
21;[290,164];1;0.002855899944061264;
21;[317,165];2;0.003076949996819004;
21;[345,168];2;0.003325340609736824;
21;[392,168];2;0.0037958556626857365;
21;[410,108];1;0.0029542796007542785;
21;[439,109];2;0.0032105207598622214;
21;[462,174];3;0.004704339534314601;
21;[481,105];2;0.0036349728381714894;
21;[506,109];2;0.003921177373017542;
21;[510,176];4;0.0054227774923033215;
21;[559,102];2;0.004622934128819255;
21;[559,174];3;0.006031157107919709;
21;[582,252];4;0.005005307401444149;
21;[612,167];3;0.006540159897382418;
21;[625,139];3;0.005997359389207993;
21;[628,296];3;0.0044968471265984435;
21;[685,115];2;0.0044954194902243755;
21;[712,111];1;0.004034520217421877;
21;[511,142];1;0.004627996843214664;
21;[511,199];1;0.004858109949101747;
21;[558,200];1;0.005262314346920243;
21;[456,205];1;0.0041327883034204;
21;[619,207];4;0.005941613552681538;
21;[559,230];3;0.004790313484726246;
21;[547,272];3;0.004281596863395212;
21;[507,283];1;0.003674017282579958;
21;[628,336];2;0.003935424922637062;
21;[629,376];2;0.003465055097819967;
21;[629,403];1;0.00307750635315225;

PB
22;[284,159];1;0.0026899148020977175;
