PB
67;[616,222];2;2.0;
67;[179,228];2;1.0;
67;[633,259];2;0.0;
67;[172,268];2;1.0;
67;[208,287];2;36.0;
67;[348,370];2;117.0;
67;[318,446];2;0.0;
67;[498,447];2;0.0;
67;[381,449];2;0.0;
67;[436,450];3;41.0;
67;[435,485];1;0.0;

PB
71;[214,128];2;0.0;
71;[243,108];3;70.0;
71;[247,256];3;104.0;
71;[331,256];3;252.0;
71;[347,412];3;59.0;
71;[356,303];3;97.0;
71;[383,456];2;0.0;
71;[395,309];3;53.0;
71;[397,122];4;323.0;
71;[397,191];3;288.0;
71;[454,299];3;144.0;
71;[465,416];3;101.0;
71;[471,91];3;90.0;
71;[471,264];3;183.0;
71;[554,108];3;56.0;
71;[557,255];3;98.0;
71;[296,53];1;0.0;
71;[336,53];2;37.0;
71;[376,53];2;72.0;
71;[416,53];3;102.0;
71;[580,75];2;0.0;
71;[620,77];2;0.0;
71;[207,83];2;0.0;
71;[289,108];2;94.0;
71;[329,108];2;125.0;
71;[432,213];3;185.0;
71;[366,217];3;198.0;
71;[581,222];2;36.0;
71;[188,223];2;0.0;
71;[621,223];2;1.0;
71;[287,256];2;136.0;
71;[172,260];2;1.0;
71;[633,262];2;0.0;
71;[202,287];2;35.0;
71;[348,370];3;105.0;
71;[318,446];2;0.0;
71;[498,447];2;0.0;
71;[436,450];3;37.0;
71;[435,485];1;0.0;

PB
73;[214,128];2;0.0;
73;[243,108];3;70.0;
73;[247,256];3;104.0;
73;[331,256];3;252.0;
73;[347,412];3;59.0;
73;[356,303];3;97.0;
73;[383,456];2;0.0;
73;[395,309];3;53.0;
73;[397,122];4;323.0;
73;[397,191];3;288.0;
73;[454,299];3;144.0;
73;[465,416];3;101.0;
73;[471,91];3;90.0;
73;[471,264];3;183.0;
73;[554,108];3;56.0;
73;[557,255];3;98.0;
73;[296,53];1;0.0;
73;[336,53];2;37.0;
73;[376,53];2;72.0;
73;[416,53];3;102.0;
73;[580,75];2;0.0;
73;[620,77];2;0.0;
73;[207,83];2;0.0;
73;[289,108];2;94.0;
73;[329,108];2;125.0;
73;[432,213];3;185.0;
73;[366,217];3;198.0;
73;[581,222];2;36.0;
73;[188,223];2;0.0;
73;[621,223];2;1.0;
73;[287,256];2;136.0;
73;[172,260];2;1.0;
73;[633,262];2;0.0;
73;[202,287];2;35.0;
73;[348,370];3;105.0;
73;[318,446];2;0.0;
73;[498,447];2;0.0;
73;[436,450];3;37.0;
73;[435,485];1;0.0;

PB
74;[214,128];2;0.0;
74;[243,108];3;70.0;
74;[247,256];3;104.0;
74;[331,256];3;252.0;
74;[347,412];3;59.0;
74;[356,303];3;97.0;
74;[383,456];2;0.0;
74;[395,309];3;53.0;
74;[397,122];4;323.0;
74;[397,191];3;288.0;
74;[454,299];3;144.0;
74;[465,416];3;101.0;
74;[471,91];3;90.0;
74;[471,264];3;183.0;
74;[554,108];3;56.0;
74;[557,255];3;98.0;
74;[296,53];1;0.0;
74;[336,53];2;37.0;
74;[376,53];2;72.0;
74;[416,53];3;102.0;
74;[580,75];2;0.0;
74;[620,77];2;0.0;
74;[207,83];2;0.0;
74;[289,108];2;94.0;
74;[329,108];2;125.0;
74;[432,213];3;185.0;
74;[366,217];3;198.0;
74;[581,222];2;36.0;
74;[188,223];2;0.0;
74;[621,223];2;1.0;
74;[287,256];2;136.0;
74;[172,260];2;1.0;
74;[633,262];2;0.0;
74;[202,287];2;35.0;
74;[348,370];3;105.0;
74;[318,446];2;0.0;
74;[498,447];2;0.0;
74;[436,450];3;37.0;
74;[435,485];1;0.0;

PB
78;[214,128];2;0.0;
78;[219,224];2;37.0;
78;[243,108];3;70.0;
78;[247,256];3;102.0;
78;[331,256];4;242.0;
78;[347,412];3;68.0;
78;[356,303];3;103.0;
78;[379,303];2;78.0;
78;[397,122];4;320.0;
78;[397,191];3;345.0;
78;[454,299];3;173.0;
78;[465,416];3;91.0;
78;[471,91];3;98.0;
78;[477,255];3;251.0;
78;[554,108];3;64.0;
78;[557,255];3;136.0;
78;[296,53];1;0.0;
78;[336,53];2;39.0;
78;[376,53];2;76.0;
78;[416,53];3;108.0;
78;[580,75];2;0.0;
78;[620,77];2;0.0;
78;[207,83];2;0.0;
78;[289,108];2;101.0;
78;[329,108];2;136.0;
78;[432,213];3;213.0;
78;[366,217];3;220.0;
78;[581,222];2;37.0;
78;[621,223];2;1.0;
78;[179,228];2;1.0;
78;[517,255];2;168.0;
78;[633,262];2;1.0;
78;[172,268];2;1.0;
78;[583,286];2;37.0;
78;[208,287];2;34.0;
78;[348,343];3;109.0;
78;[318,446];2;0.0;
78;[498,447];2;0.0;
78;[381,449];2;0.0;
78;[436,450];3;39.0;
78;[435,485];1;0.0;

PB
82;[214,128];2;0.0;
82;[243,108];3;66.0;
82;[247,256];3;104.0;
82;[331,256];3;252.0;
82;[347,412];3;59.0;
82;[356,303];3;96.0;
82;[383,456];2;0.0;
82;[395,309];3;60.0;
