PB
37;[209,84];1;0.002647243433652184;
37;[641,90];1;0.002368864104471781;
37;[290,108];2;0.00334751085193959;
37;[330,108];2;0.0037491176349183867;
37;[202,122];1;0.0026307322780868194;
37;[628,141];1;0.0024277180441138143;
37;[432,213];3;0.004814985080143317;
37;[366,217];5;0.004733605574138438;
37;[595,239];2;0.003129475061765052;
37;[635,239];1;0.0027968710143326096;
37;[195,240];1;0.0028931401569910896;
37;[518,255];2;0.0039670801630513775;
37;[603,286];2;0.003031726766993362;
37;[629,286];1;0.0028205162147220447;
37;[167,295];1;0.0026999744654450965;
37;[400,309];3;0.004057893567873134;
37;[348,342];3;0.0037791337862014707;
37;[498,447];2;0.002672144475318656;
37;[436,450];3;0.002687200366811521;
37;[435,485];1;0.002405043447323517;

PB
41;[212,288];2;0.0030091656076070366;
41;[242,107];3;0.002814174089644061;
41;[242,267];3;0.003342402888941288;
41;[303,256];5;0.004015926566431042;
41;[331,257];3;0.00424317735723128;
41;[347,413];3;0.0030498028813717147;
41;[356,303];4;0.004112711869746904;
41;[383,456];2;0.002628268181696529;
41;[395,308];3;0.003922611393820994;
41;[397,122];4;0.004354240725961537;
41;[397,191];3;0.004763109606638584;
41;[454,299];3;0.004192211502944599;
41;[465,416];3;0.0029969771185107846;
41;[471,91];3;0.0035373293359971447;
41;[471,264];3;0.004339358854057688;
41;[553,108];3;0.002853135141459771;
41;[557,253];3;0.00342023213836535;
41;[589,85];2;0.002569748893450102;
41;[611,223];3;0.0028958079313328583;
41;[296,53];1;0.002590299123114136;
41;[336,53];2;0.0028738889107500732;
41;[376,53];2;0.0032074918219714456;
41;[416,53];3;0.0036038065680896593;
41;[209,84];1;0.0025403085494362923;
41;[641,90];1;0.0022784477257469338;
41;[290,108];2;0.0031827646044126348;
41;[330,108];2;0.0035484736685310004;
41;[202,122];1;0.0025250626636521144;
41;[628,141];1;0.0023335655582166965;
41;[644,206];1;0.0026268747277313717;
41;[432,213];3;0.004551742679268346;
41;[366,217];4;0.004534999436795066;
41;[643,239];1;0.0026357393441203865;
41;[195,240];1;0.0028505607875569643;
41;[598,286];2;0.0029412097884306022;
41;[628,286];1;0.002713206647049543;
41;[169,291];1;0.0026783086517977667;
41;[348,343];4;0.003732960135212516;
41;[316,447];2;0.002696226350829831;
41;[498,447];2;0.0026633837460780397;
41;[436,450];3;0.002677825899740812;
41;[435,485];1;0.0023997747601741163;

PB
43;[212,288];2;0.0030091656076070366;
43;[242,107];3;0.002814174089644061;
43;[242,267];3;0.003342402888941288;
43;[303,256];5;0.004015926566431042;
43;[331,257];3;0.00424317735723128;
43;[347,413];3;0.0030498028813717147;
43;[356,303];4;0.004112711869746904;
43;[383,456];2;0.002628268181696529;
43;[395,308];3;0.003922611393820994;
43;[397,122];4;0.004354240725961537;
43;[397,191];3;0.004763109606638584;
43;[454,299];3;0.004192211502944599;
43;[465,416];3;0.0029969771185107846;
43;[471,91];3;0.0035373293359971447;
43;[471,264];3;0.004339358854057688;
43;[553,108];3;0.002853135141459771;
43;[557,253];3;0.00342023213836535;
43;[589,85];2;0.002569748893450102;
43;[611,223];3;0.0028958079313328583;
43;[296,53];1;0.002590299123114136;
43;[336,53];2;0.0028738889107500732;
43;[376,53];2;0.0032074918219714456;
43;[416,53];3;0.0036038065680896593;
43;[209,84];1;0.0025403085494362923;
43;[641,90];1;0.0022784477257469338;
43;[290,108];2;0.0031827646044126348;
43;[330,108];2;0.0035484736685310004;
43;[202,122];1;0.0025250626636521144;
43;[628,141];1;0.0023335655582166965;
43;[644,206];1;0.0026268747277313717;
43;[432,213];3;0.004551742679268346;
43;[366,217];4;0.004534999436795066;
43;[643,239];1;0.0026357393441203865;
43;[195,240];1;0.0028505607875569643;
43;[598,286];2;0.0029412097884306022;
43;[628,286];1;0.002713206647049543;
43;[169,291];1;0.0026783086517977667;
43;[348,343];4;0.003732960135212516;
43;[316,447];2;0.002696226350829831;
43;[498,447];2;0.0026633837460780397;
43;[436,450];3;0.002677825899740812;
43;[435,485];1;0.0023997747601741163;

PB
44;[212,288];2;0.0030091656076070366;
44;[242,107];3;0.002814174089644061;
44;[242,267];3;0.003342402888941288;
44;[303,256];5;0.004015926566431042;
44;[331,257];3;0.00424317735723128;
44;[347,413];3;0.0030498028813717147;
44;[356,303];4;0.004112711869746904;
44;[383,456];2;0.002628268181696529;
44;[395,308];3;0.003922611393820994;
44;[397,122];4;0.004354240725961537;
44;[397,191];3;0.004763109606638584;
44;[454,299];3;0.004192211502944599;
44;[465,416];3;0.0029969771185107846;
44;[471,91];3;0.0035373293359971447;
44;[471,264];3;0.004339358854057688;
