Total nodes: 39   Frontiers: 11   Edges: 38
Nodes degrees
   [634,83]    8
   [571,85]    4
   [625,93]    3
   [635,93]    3
   [500,107]    2
   [490,107]    2
   [471,65]    2
   [509,106]    2
   [578,92]    2
   [588,93]    2
   [598,93]    2
   [608,93]    2
   [615,93]    2
   [564,78]    2
   [475,94]    2
   [557,71]    2
   [545,96]    2
   [471,85]    2
   [525,97]    2
   [535,97]    2
   [482,101]    2
   [552,89]    2
   [557,81]    2
   [471,75]    2
   [641,90]    2
   [467,57]    2
   [516,99]    2
   (598,284)    1
   (459,406)    1
   (219,81)    1
   (392,301)    1
   (263,240)    1
   (186,283)    1
   [460,50]    1
   (437,293)    1
   (221,127)    1
   (345,420)    1
   (596,235)    1
   (233,290)    1
Max: 8   Min: 1   Avg: 1

Closeness centrality:
   [571,85]    1
   [578,92]    0,995
   [564,78]    0,995
   [557,71]    0,988
   [588,93]    0,988
   [557,81]    0,977
   [598,93]    0,977
   [552,89]    0,964
   [608,93]    0,963
   [615,93]    0,952
   [545,96]    0,948
   [625,93]    0,933
   [535,97]    0,93
   [635,93]    0,91
   [525,97]    0,909
   [641,90]    0,891
   [516,99]    0,888
   [509,106]    0,863
   [634,83]    0,861
   [500,107]    0,84
   [490,107]    0,812
   [482,101]    0,784
   [475,94]    0,755
   [471,85]    0,726
   [471,75]    0,696
   [471,65]    0,665
   [467,57]    0,638
   [460,50]    0,608
   (221,127)    0,143
   (219,81)    0,138
   (437,293)    0,078
   (263,240)    0,059
   (392,301)    0,029
   (233,290)    0,028
   (596,235)    0,016
   (598,284)    0,014
   (186,283)    0,008
   (459,406)    0,004
   (345,420)    0

Betweenness centrality:
   [571,85]    1
   [578,92]    0,899
   [564,78]    0,899
   [588,93]    0,887
   [557,71]    0,887
   [598,93]    0,869
   [557,81]    0,869
   [608,93]    0,846
   [552,89]    0,846
   [615,93]    0,819
   [545,96]    0,819
   [625,93]    0,814
   [535,97]    0,786
   [525,97]    0,748
   [635,93]    0,728
   [516,99]    0,705
   [509,106]    0,657
   [500,107]    0,605
   [641,90]    0,605
   [634,83]    0,599
   [490,107]    0,547
   [482,101]    0,484
   [475,94]    0,416
   [471,85]    0,343
   [471,75]    0,264
   [471,65]    0,181
   [467,57]    0,093
   (598,284)    0
   (459,406)    0
   (219,81)    0
   (392,301)    0
   (263,240)    0
   (186,283)    0
   [460,50]    0
   (437,293)    0
   (221,127)    0
   (345,420)    0
   (596,235)    0
   (233,290)    0
