Node    [430,50] -> {[437,57]=9,899  }
Node    [437,57] -> {[441,65]=8,944  [430,50]=9,899  }
Node    [441,65] -> {[437,57]=8,944  [441,75]=10,0  }
Node    [441,75] -> {[441,85]=10,0  [441,65]=10,0  }
Node    [441,85] -> {[441,95]=10,0  [441,75]=10,0  }
Node    [441,95] -> {[441,85]=10,0  [439,104]=9,22  }
Node    [439,104] -> {[432,111]=9,899  [441,95]=9,22  }
Node    [432,111] -> {[425,118]=9,899  [439,104]=9,899  }
Node    [425,118] -> {[418,125]=9,899  [432,111]=9,899  }
Node    [418,125] -> {[425,118]=9,899  [414,133]=8,944  }
Node    [414,133] -> {[418,125]=8,944  [414,143]=10,0  }
Node    [414,143] -> {[414,153]=10,0  [414,133]=10,0  }
Node    [414,153] -> {[414,143]=10,0  [414,163]=10,0  }
Node    [414,163] -> {[414,173]=10,0  [414,153]=10,0  }
Node    [414,173] -> {[418,181]=8,944  [414,163]=10,0  }
Node    [418,181] -> {[427,185]=9,849  [414,173]=8,944  }
Node    [427,185] -> {[418,181]=9,849  [435,191]=10,0  }
Node    [435,191] -> {[427,185]=10,0  [443,195]=8,944  }
Node    [443,195] -> {[435,191]=8,944  [452,199]=9,849  }
Node    [452,199] -> {[443,195]=9,849  [460,203]=8,944  }
Node    [460,203] -> {[468,209]=10,0  [452,199]=8,944  }
Node    [468,209] -> {[473,217]=9,434  [460,203]=10,0  }
Node    [473,217] -> {[473,227]=10,0  [468,209]=9,434  }
Node    [473,227] -> {[473,217]=10,0  [473,237]=10,0  }
Node    [473,237] -> {[473,247]=10,0  [473,227]=10,0  }
Node    [473,247] -> {[468,255]=9,434  [473,237]=10,0  }
Node    [468,255] -> {[473,247]=9,434  [461,262]=9,899  }
Node    [461,262] -> {[468,255]=9,899  [454,269]=9,899  }
Node    [454,269] -> {[461,262]=9,899  [447,276]=9,899  }
Node    [447,276] -> {[454,269]=9,899  [439,282]=10,0  }
Node    [439,282] -> {[432,289]=9,899  [447,276]=10,0  }
Node    [432,289] -> {[422,289]=10,0  [439,282]=9,899  }
Node    [422,289] -> {[432,289]=10,0  [412,289]=10,0  }
Node    [412,289] -> {[422,289]=10,0  [402,288]=10,05  }
Node    [402,288] -> {[412,289]=10,05  [392,288]=10,0  }
Node    [392,288] -> {[402,288]=10,0  [382,288]=10,0  }
Node    [382,288] -> {[376,284]=7,211  [392,288]=10,0  }
Node    [376,284] -> {[382,288]=7,211  [370,278]=8,485  }
Node    [370,278] -> {[376,284]=8,485  [361,275]=9,487  }
Node    [361,275] -> {[351,275]=10,0  [370,278]=9,487  }
Node    [351,275] -> {[341,275]=10,0  [361,275]=10,0  }
Node    [341,275] -> {[331,275]=10,0  [351,275]=10,0  }
Node    [331,275] -> {[321,275]=10,0  [341,275]=10,0  }
Node    [321,275] -> {[331,275]=10,0  [311,275]=10,0  }
Node    [311,275] -> {[321,275]=10,0  [301,276]=10,05  }
Node    [301,276] -> {[291,276]=10,0  [311,275]=10,05  }
Node    [291,276] -> {[301,276]=10,0  [281,276]=10,0  }
Node    [281,276] -> {[291,276]=10,0  [274,269]=9,899  }
Node    [274,269] -> {[281,276]=9,899  [267,262]=9,899  }
Node    [267,262] -> {[259,256]=10,0  [274,269]=9,899  }
Node    [259,256] -> {[267,262]=10,0  [249,256]=10,0  }
Node    [249,256] -> {[259,256]=10,0  [241,250]=10,0  }
Node    [241,250] -> {[241,240]=10,0  [249,256]=10,0  }
Node    [241,240] -> {[241,230]=10,0  [241,250]=10,0  }
Node    [241,230] -> {[241,220]=10,0  [241,240]=10,0  }
Node    [241,220] -> {[234,227]=9,899  [241,230]=10,0  }
Node    [234,227] -> {[227,234]=9,899  [241,220]=9,899  }
Node    [227,234] -> {[234,227]=9,899  [218,236]=9,22  }
Node    [218,236] -> {[227,234]=9,22  [208,236]=10,0  }
Node    [208,236] -> {[218,236]=10,0  [198,236]=10,0  }
Node    [198,236] -> {[208,236]=10,0  [189,239]=9,487  }
Node    [189,239] -> {[198,236]=9,487  [196,241]=7,28  }
Node    [196,241] -> {[189,239]=7,28  [206,241]=10,0  }
Node    [206,241] -> {[196,241]=10,0  [216,241]=10,0  }
Node    [216,241] -> {[206,241]=10,0  [225,244]=9,487  }
Node    [225,244] -> {[232,251]=9,899  [216,241]=9,487  }
Node    [232,251] -> {[225,244]=9,899  [240,256]=9,434  }
Node    [240,256] -> {[232,251]=9,434  [250,256]=10,0  }
Node    [250,256] -> {[260,256]=10,0  [240,256]=10,0  }
Node    [260,256] -> {[270,256]=10,0  [250,256]=10,0  }
Node    [270,256] -> {[260,256]=10,0  [280,256]=10,0  }
Node    [280,256] -> {[270,256]=10,0  [290,257]=10,05  }
Node    [290,257] -> {[280,256]=10,05  [300,257]=10,0  }
Node    [300,257] -> {[310,257]=10,0  [290,257]=10,0  }
Node    [310,257] -> {[300,257]=10,0  [320,257]=10,0  }
Node    [320,257] -> {[310,257]=10,0  [330,257]=10,0  }
Node    [330,257] -> {[320,257]=10,0  [337,263]=9,22  }
Node    [337,263] -> {[330,257]=9,22  [344,270]=9,899  }
Node    [344,270] -> {[337,263]=9,899  [348,278]=8,944  }
Node    [348,278] -> {[348,288]=10,0  [344,270]=8,944  }
Node    [348,288] -> {[348,298]=10,0  [348,278]=10,0  }
Node    [348,298] -> {[348,308]=10,0  [348,288]=10,0  }
Node    [348,308] -> {[348,298]=10,0  [348,318]=10,0  }
Node    [348,318] -> {[348,308]=10,0  [348,328]=10,0  }
Node    [348,328] -> {[348,338]=10,0  [348,318]=10,0  }
Node    [348,338] -> {[344,347]=9,849  [348,328]=10,0  }
Node    [344,347] -> {[337,354]=9,899  [348,338]=9,849  }
Node    [337,354] -> {[344,347]=9,899  [335,363]=9,22  }
Node    [335,363] -> {[335,373]=10,0  [337,354]=9,22  }
Node    [335,373] -> {[335,383]=10,0  [335,363]=10,0  }
Node    [335,383] -> {[335,373]=10,0  [335,393]=10,0  }
Node    [335,393] -> {[335,383]=10,0  [328,400]=9,899  }
Node    [328,400] -> {[326,409]=9,22  [335,393]=9,899  }
Node    [326,409] -> {[328,400]=9,22  [326,419]=10,0  }
Node    [326,419] -> {[325,429]=10,05  [326,409]=10,0  }
Node    [325,429] -> {[316,431]=9,22  (466,492)=175,38  [326,419]=10,05  }
Node    [316,431] -> {[306,431]=10,0  [325,429]=9,22  }
Node    [306,431] -> {[316,431]=10,0  [297,434]=9,487  }
Node    [297,434] -> {[306,431]=9,487  [288,436]=9,22  }
Node    [288,436] -> {[297,434]=9,22  [278,436]=10,0  }
Node    [278,436] -> {[268,436]=10,0  [288,436]=10,0  }
Node    [268,436] -> {[261,443]=9,899  [278,436]=10,0  }
Node    [261,443] -> {[254,450]=9,899  [268,436]=9,899  }
Node    [254,450] -> {[261,443]=9,899  [246,456]=10,0  }
Node    [246,456] -> {[238,460]=8,944  [254,450]=10,0  }
Node    [238,460] -> {[246,456]=8,944  [229,464]=9,849  }
Node    [229,464] -> {[238,460]=9,849  [222,457]=9,899  }
Node    [222,457] -> {[215,450]=9,899  [229,464]=9,899  }
Node    [215,450] -> {[206,447]=9,487  [222,457]=9,899  }
Node    [206,447] -> {[196,447]=10,0  [215,450]=9,487  }
Node    [196,447] -> {[186,447]=10,0  [206,447]=10,0  }
Node    [186,447] -> {[196,447]=10,0  [177,444]=9,487  }
Node    [177,444] -> {[168,440]=9,849  [186,447]=9,487  }
Node    [168,440] -> {[175,447]=9,899  [177,444]=9,849  }
Node    [175,447] -> {[168,440]=9,899  [185,448]=10,05  }
Node    [185,448] -> {[175,447]=10,05  [195,448]=10,0  }
Node    [195,448] -> {[185,448]=10,0  [205,448]=10,0  }
Node    [205,448] -> {[195,448]=10,0  [215,448]=10,0  }
Node    [215,448] -> {[223,442]=10,0  [205,448]=10,0  }
Node    [223,442] -> {[230,435]=9,899  [215,448]=10,0  }
Node    [230,435] -> {[223,442]=9,899  [239,432]=9,487  }
Node    [239,432] -> {[230,435]=9,487  [249,432]=10,0  }
Node    [249,432] -> {[259,432]=10,0  [239,432]=10,0  }
Node    [259,432] -> {[269,432]=10,0  [249,432]=10,0  }
Node    [269,432] -> {[279,432]=10,0  [259,432]=10,0  }
Node    [279,432] -> {[269,432]=10,0  [288,428]=9,849  }
Node    [288,428] -> {[279,432]=9,849  [295,421]=9,899  }
Node    [295,421] -> {(556,447)=304,078  (352,504)=,0  (362,545)=,0  (457,536)=229,451  [288,428]=9,899  }
Node f  [556,447] -> {[295,421]=304,078  }
Node f  [362,545] -> {[295,421]=,0  }
