Total nodes: 65   Frontiers: 2   Edges: 64
Nodes degrees
   [339,281]    3
   [360,150]    2
   [178,120]    2
   [332,122]    2
   [367,182]    2
   [196,145]    2
   [157,121]    2
   [302,212]    2
   [197,183]    2
   [373,175]    2
   [197,173]    2
   [353,143]    2
   [325,242]    2
   [210,119]    2
   [197,143]    2
   [329,281]    2
   [307,205]    2
   [196,175]    2
   [140,144]    2
   [150,128]    2
   [323,233]    2
   [193,131]    2
   [137,163]    2
   [196,165]    2
   [227,112]    2
   [305,115]    2
   [315,115]    2
   [237,112]    2
   [295,115]    2
   [247,112]    2
   [285,115]    2
   [346,136]    2
   [171,113]    2
   [197,163]    2
   [217,112]    2
   [325,115]    2
   [196,135]    2
   [257,112]    2
   [267,112]    2
   [339,129]    2
   [164,114]    2
   [373,165]    2
   [143,135]    2
   [276,113]    2
   [197,133]    2
   [325,272]    2
   [314,198]    2
   [196,155]    2
   [140,154]    2
   [367,157]    2
   [197,153]    2
   [316,226]    2
   [352,193]    2
   [342,193]    2
   [332,193]    2
   [322,193]    2
   [325,262]    2
   [309,219]    2
   [325,252]    2
   [203,126]    2
   [360,189]    2
   [185,127]    2
   (582,155)    1
   [130,170]    1
   (558,278)    1
Max: 3   Min: 1   Avg: 1
Degree computed in 0 ms

Closeness centrality:
   [329,281]    0,00336
   [339,281]    0,00326
   (558,278)    0,00191
   (582,155)    0,00144
Closeness computed in 249386 ms

Betweenness centrality:
   [329,281]    247
   [339,281]    189
   (582,155)    0
   (558,278)    0
Betweenness computed in 2 ms
