Total nodes: 66   Frontiers: 3   Edges: 71
Nodes degrees
   (582,158)    7
   [366,281]    4
   [376,281]    3
   [396,281]    3
   [386,281]    3
   [386,280]    3
   [396,280]    3
   [406,280]    3
   [351,150]    2
   [300,215]    2
   [144,146]    2
   [339,185]    2
   [316,211]    2
   [306,211]    2
   [300,245]    2
   [345,121]    2
   [339,175]    2
   [149,138]    2
   [326,210]    2
   [358,143]    2
   [306,282]    2
   [316,281]    2
   [326,281]    2
   [336,281]    2
   [346,281]    2
   [333,203]    2
   [356,281]    2
   [296,117]    2
   [153,119]    2
   [306,117]    2
   [316,117]    2
   [286,117]    2
   [326,117]    2
   [336,117]    2
   [160,112]    2
   [149,128]    2
   [188,112]    2
   [300,275]    2
   [228,112]    2
   [366,280]    2
   [238,112]    2
   [365,136]    2
   [376,280]    2
   [248,112]    2
   [198,112]    2
   [300,235]    2
   [208,112]    2
   [218,112]    2
   [300,265]    2
   [258,112]    2
   [268,112]    2
   [372,129]    2
   [278,112]    2
   [362,129]    2
   [352,128]    2
   [339,195]    2
   [339,165]    2
   [137,153]    2
   [344,157]    2
   [300,225]    2
   [169,109]    2
   [179,109]    2
   [300,255]    2
   (582,327)    1
   (582,233)    1
   [130,160]    1
Max: 7   Min: 1   Avg: 2
Degree computed in 0 ms

Closeness centrality:
   [376,280]    0,00391
   [386,280]    0,0038
   [396,280]    0,0037
   [406,280]    0,00359
   [396,281]    0,00349
   [386,281]    0,00339
   [376,281]    0,00329
   [366,281]    0,0032
   (582,327)    0,00179
   (582,233)    0,00179
   (582,158)    0,00133
Closeness computed in 278717 ms

Betweenness centrality:
   [376,280]    615
   [386,280]    571
   [396,280]    465
   [406,280]    413
   [396,281]    360
   [386,281]    306
   [376,281]    250
   [366,281]    194,5
   (582,233)    0
   (582,158)    0
   (582,327)    0
Betweenness computed in 5 ms
