2	[(130,183)(130,230)(130,250)] []	(130.0,221.0) null
3	[(125,191)(137,223)(137,243)] []	(133.0,219.0) null
4	[(125,201)(138,213)(138,233)] []	(133.0,215.0) null
5	[(125,216)(138,199)(138,219)] []	(133.0,212.0) (130.0,183.0)
7	[(135,210)(146,176)(138,193)] []	(139.0,193.0) (130.0,183.0)
8	[(135,210)(146,176)(138,193)] []	(139.0,193.0) (130.0,183.0)
12	[(146,165)(154,128)(132,152)] []	(144.0,148.0) (146.0,166.0)
14	[(146,150)(158,118)(125,145)] []	(142.0,139.0) (147.0,143.0)
16	[(150,137)(167,121)(140,144)] []	(152.0,134.0) (147.0,143.0)
17	[(157,144)(174,128)(150,144)] []	(160.0,138.0) (147.0,143.0)
21	[(188,172)(196,144)(180,169)] []	(187.0,161.0) (147.0,143.0)
23	[(196,191)(196,172)(196,183)] []	(196.0,182.0) (147.0,143.0)
24	[(196,191)(196,172)(196,183)] []	(196.0,182.0) (147.0,143.0)
28	[(196,190)(196,131)(223,171)] []	(205.0,164.0) (147.0,143.0)
30	[(196,161)(217,112)(202,150)] []	(205.0,141.0) (147.0,143.0)
31	[(196,161)(217,112)(202,150)] []	(205.0,141.0) (147.0,143.0)
35	[(210,117)(267,112)(217,112)] []	(231.0,113.0) (147.0,143.0)
42	[(277,114)(335,115)(286,114)] []	(299.0,114.0) (147.0,143.0)
43	[(277,114)(335,115)(286,114)] []	(299.0,114.0) (147.0,143.0)
47	[(321,129)(371,135)(335,115)] []	(342.0,126.0) (147.0,143.0)
49	[(328,136)(364,142)(343,121)] []	(345.0,133.0) (147.0,143.0)
50	[(339,147)(353,153)(356,127)] []	(348.0,138.0) (147.0,143.0)
54	[(363,171)(347,185)(373,155)] []	(361.0,170.0) (147.0,143.0)
56	[(367,182)(326,206)(364,175)] []	(352.0,187.0) (147.0,143.0)
57	[(360,189)(326,206)(364,175)] []	(350.0,190.0) (147.0,143.0)
61	[(314,198)(314,224)(326,204)] []	(321.0,203.0) (335.0,143.0)
71	[(329,281)(361,290)(325,272)] []	(338.0,281.0) (335.0,143.0)
81	[(427,281)(458,281)(419,281)] []	(434.0,281.0) (335.0,143.0)
86	[(467,281)(508,281)(469,281)] []	(476.0,281.0) (335.0,143.0)
87	[(487,281)(518,281)(479,281)] []	(484.0,281.0) (335.0,143.0)
91	[(527,281)(558,281)(519,281)] []	(534.0,281.0) (335.0,143.0)
94	[(548,281)(573,292)(540,281)] []	(553.0,284.0) (335.0,143.0)
95	[(564,282)(586,307)(556,281)] []	(562.0,287.0) (331.0,241.0)
105	[(584,375)(575,402)(584,363)] []	(581.0,380.0) (331.0,241.0)
111	[(575,431)(555,414)(575,419)] []	(570.0,420.0) (335.0,143.0)
121	[(653,431)(599,453)(642,429)] []	(631.0,437.0) (335.0,143.0)
122	[(658,426)(603,453)(650,429)] []	(637.0,436.0) (335.0,143.0)
123	[(660,424)(609,453)(652,429)] []	(640.0,435.0) (335.0,143.0)
127	[(659,375)(650,430)(659,383)] []	(651.0,401.0) (335.0,143.0)
130	[(659,345)(653,403)(659,353)] []	(657.0,374.0) (335.0,143.0)
131	[(659,345)(653,403)(659,353)] []	(657.0,367.0) (335.0,143.0)
135	[(659,295)(659,356)(659,303)] []	(659.0,327.0) (335.0,143.0)
137	[(659,275)(659,336)(659,283)] []	(659.0,298.0) (335.0,143.0)
138	[(659,275)(659,336)(659,283)] []	(659.0,298.0) (335.0,143.0)
142	[(659,225)(659,286)(659,313)] []	(659.0,274.0) (335.0,143.0)
