Total nodes: 127   Frontiers: 3   Edges: 127
Nodes degrees
   [635,323]    4
   [553,311]    3
   [635,313]    3
   [570,381]    2
   [553,187]    2
   [523,254]    2
   [582,384]    2
   [664,388]    2
   [666,385]    2
   [570,391]    2
   [653,257]    2
   [644,257]    2
   [546,260]    2
   [582,394]    2
   [666,395]    2
   [546,194]    2
   [649,265]    2
   [664,398]    2
   [641,266]    2
   [570,401]    2
   [546,270]    2
   [583,403]    2
   [649,275]    2
   [641,276]    2
   [666,405]    2
   [574,407]    2
   [660,406]    2
   [584,407]    2
   [539,201]    2
   [593,409]    2
   [588,411]    2
   [546,280]    2
   [666,415]    2
   [530,203]    2
   [554,282]    2
   [653,413]    2
   [600,416]    2
   [557,283]    2
   [592,419]    2
   [646,420]    2
   [511,232]    2
   [649,285]    2
   [549,287]    2
   [641,286]    2
   [560,290]    2
   [637,423]    2
   [627,423]    2
   [617,423]    2
   [607,423]    2
   [666,425]    2
   [554,292]    2
   [522,208]    2
   [552,295]    2
   [542,295]    2
   [532,295]    2
   [599,426]    2
   [649,295]    2
   [640,295]    2
   [557,299]    2
   [532,299]    2
   [606,433]    2
   [554,302]    2
   [635,303]    2
   [615,435]    2
   [625,435]    2
   [635,435]    2
   [650,305]    2
   (230,446)    2
   [645,435]    2
   [666,435]    2
   [510,223]    2
   [539,306]    2
   [515,215]    2
   [554,308]    2
   [653,439]    2
   [661,443]    2
   [546,313]    2
   [646,314]    2
   [550,321]    2
   [639,321]    2
   [611,325]    2
   [621,325]    2
   [631,325]    2
   [601,325]    2
   [557,328]    2
   [568,329]    2
   [593,331]    2
   [561,336]    2
   [586,338]    2
   [572,337]    2
   [536,231]    2
   [526,231]    2
   [545,233]    2
   [579,345]    2
   [572,347]    2
   [530,237]    2
   [572,352]    2
   [518,239]    2
   [572,357]    2
   [552,240]    2
   [548,241]    2
   [538,241]    2
   [662,240]    2
   [658,243]    2
   [572,362]    2
   [537,244]    2
   [555,245]    2
   [590,367]    2
   [580,367]    2
   [572,367]    2
   [573,368]    2
   [522,247]    2
   [530,247]    2
   [570,371]    2
   [598,372]    2
   [580,375]    2
   [554,249]    2
   [657,248]    2
   [579,374]    2
   [665,378]    2
   [588,376]    2
   [598,376]    2
   [651,250]    2
   [544,251]    2
   (121,236)    1
   (263,419)    1
   [560,180]    1
Max: 4   Min: 1   Avg: 2
Degree computed in 1 ms

Closeness centrality:
   [635,303]    1,795
   (230,446)    1,766
   [635,313]    1,766
   [635,323]    1,766
   (263,419)    1,766
   (121,236)    0,861
Closeness computed in 1000 ms

Betweenness centrality:
   [635,303]    731
   [635,313]    614
   [635,323]    375
   (230,446)    369
   (263,419)    0
   (121,236)    0
Betweenness computed in 30 ms
